Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
Celeb-synthesis,id0_id28_0004_dft.png,113280469.3,449821.25,290622.25,254530.25
Celeb-synthesis,id0_id28_0005_dft.png,120588475.5,116189.5,188932.5,61104.5
Celeb-synthesis,id0_id28_0006_dft.png,86139636.5,291307.5,307440.5,197363.5
Celeb-synthesis,id0_id28_0007_dft.png,101831252,185345,150639,137516
Celeb-synthesis,id0_id28_0008_dft.png,78760059.25,121669.25,116818.25,52730.25
Celeb-synthesis,id0_id28_0009_dft.png,93145690.75,86929.75,181269.75,48320.75
Celeb-synthesis,id0_id2_0000_dft.png,87013597,145642,118592,60939
Celeb-synthesis,id0_id2_0001_dft.png,82314991,219777,97335,51429
Celeb-synthesis,id0_id2_0002_dft.png,83224304.5,328691.5,308606.5,233141.5
Celeb-synthesis,id0_id2_0003_dft.png,92205084.5,258120.5,262443.5,104703.5
Celeb-synthesis,id0_id2_0004_dft.png,103240017.5,456177.5,303948.5,265318.5
Celeb-synthesis,id0_id2_0005_dft.png,131626697.5,111443.5,188912.5,59882.5
Celeb-synthesis,id0_id2_0006_dft.png,84053414.75,294907.75,311732.75,198625.75
Celeb-synthesis,id0_id2_0007_dft.png,104007686,179170,147041,134699
Celeb-synthesis,id0_id2_0008_dft.png,77408517.75,122346.75,115542.75,52717.75
Celeb-synthesis,id0_id2_0009_dft.png,102570920,85520,178837,47075
Celeb-synthesis,id0_id3_0000_dft.png,85972610.25,146008.25,118773.25,60509.25
Celeb-synthesis,id0_id3_0001_dft.png,89101918.75,215963.75,95959.75,50230.75
Celeb-synthesis,id0_id3_0002_dft.png,91278613.5,323157.5,301075.5,230807.5
Celeb-synthesis,id0_id3_0003_dft.png,87334675.75,258898.75,262399.75,105096.75
Celeb-synthesis,id0_id3_0004_dft.png,102621381,457211,304551,265197
Celeb-synthesis,id0_id3_0005_dft.png,127260237.5,112974.5,191423.5,61462.5
Celeb-synthesis,id0_id3_0006_dft.png,79868982,295943,313990,201623
Celeb-synthesis,id0_id3_0007_dft.png,110241136.5,176931.5,146164.5,133861.5
Celeb-synthesis,id0_id3_0008_dft.png,83318128.75,119989.75,113948.75,51781.75
Celeb-synthesis,id0_id3_0009_dft.png,98298049,85996,181557,47620
Celeb-synthesis,id0_id4_0000_dft.png,90203129.75,144380.75,117337.75,60056.75
Celeb-synthesis,id0_id4_0001_dft.png,79546310.75,220366.75,97209.75,51887.75
Celeb-synthesis,id0_id4_0002_dft.png,84986237.5,329043.5,304874.5,233162.5
Celeb-synthesis,id0_id4_0003_dft.png,92375664.5,256376.5,259643.5,103355.5
Celeb-synthesis,id0_id4_0004_dft.png,104107594,455924,300910,263330
Celeb-synthesis,id0_id4_0005_dft.png,128416782.3,112340.25,190444.25,60648.25
Celeb-synthesis,id0_id4_0006_dft.png,84504379.75,294094.75,311586.75,199067.75
Celeb-synthesis,id0_id4_0009_dft.png,99142136.5,85889.5,180473.5,47632.5
Celeb-synthesis,id0_id6_0000_dft.png,93734401,142613,115973,59119
Celeb-synthesis,id0_id6_0001_dft.png,89596504,215310,94895,50291
Celeb-synthesis,id0_id6_0002_dft.png,83436186,332938,308361,237107
Celeb-synthesis,id0_id6_0006_dft.png,72306706.5,303748.5,324182.5,206790.5
Celeb-synthesis,id0_id6_0007_dft.png,104985018.5,178463.5,148905.5,136096.5
Celeb-synthesis,id0_id6_0009_dft.png,97069755,86752,183298,47697
Celeb-synthesis,id0_id9_0000_dft.png,96566122.5,141960.5,115823.5,58535.5
Celeb-synthesis,id0_id9_0001_dft.png,84160626,219472,96599,51349
Celeb-synthesis,id0_id9_0002_dft.png,79197946.75,332918.75,310627.75,239295.75
Celeb-synthesis,id0_id9_0003_dft.png,87863491.25,257300.25,259662.25,104287.25
Celeb-synthesis,id0_id9_0005_dft.png,134895340.8,111818.75,185336.75,59704.75
Celeb-synthesis,id0_id9_0006_dft.png,79044138,295323,315434,201613
Celeb-synthesis,id0_id9_0007_dft.png,113826592.5,175113.5,143888.5,131691.5
Celeb-synthesis,id0_id9_0008_dft.png,80757779.75,121733.75,114150.75,51982.75
Celeb-synthesis,id0_id9_0009_dft.png,97661979.5,86406.5,181286.5,47501.5
Celeb-synthesis,id10_id11_0001_dft.png,96477969.75,83179.75,203514.75,60018.75
Celeb-synthesis,id10_id11_0002_dft.png,112516791.3,215488.25,242059.25,140930.25
Celeb-synthesis,id10_id11_0003_dft.png,100393083.5,199837.5,217655.5,120759.5
Celeb-synthesis,id10_id11_0004_dft.png,91986997,180662,180203,91370
Celeb-synthesis,id10_id11_0005_dft.png,103087150,219751,253793,118344
Celeb-synthesis,id10_id11_0006_dft.png,93380839.25,130854.25,128297.25,73896.25
Celeb-synthesis,id10_id11_0007_dft.png,81113099,144205,107995,40131
Celeb-synthesis,id10_id11_0008_dft.png,77829472.75,101421.75,108009.75,57996.75
Celeb-synthesis,id10_id12_0001_dft.png,88446657,85019,208894,61254
Celeb-synthesis,id10_id12_0002_dft.png,102032782.8,220184.75,244820.75,142710.75
Celeb-synthesis,id10_id12_0003_dft.png,108628847.8,197887.75,212826.75,117138.75
Celeb-synthesis,id10_id12_0004_dft.png,96001172.25,179128.25,178627.25,91315.25
Celeb-synthesis,id10_id12_0005_dft.png,104454321.8,220546.75,252074.75,119281.75
Celeb-synthesis,id10_id12_0006_dft.png,95271448.5,129228.5,127218.5,72446.5
Celeb-synthesis,id10_id12_0007_dft.png,76476011.5,145414.5,108258.5,39751.5
Celeb-synthesis,id10_id12_0008_dft.png,81602545.75,100137.75,106950.75,57004.75
Celeb-synthesis,id10_id13_0001_dft.png,77312832.5,87544.5,213543.5,63153.5
Celeb-synthesis,id10_id13_0002_dft.png,111891711.5,218484.5,243119.5,142944.5
Celeb-synthesis,id10_id13_0003_dft.png,103271154.3,200772.25,218122.25,118734.25
Celeb-synthesis,id10_id13_0004_dft.png,91874179.25,181606.25,182863.25,92850.25
Celeb-synthesis,id10_id13_0005_dft.png,111892159.5,216092.5,250750.5,118611.5
Celeb-synthesis,id10_id13_0006_dft.png,92266013.25,131402.25,128385.25,72446.25
Celeb-synthesis,id10_id13_0007_dft.png,75221339.5,146998.5,109660.5,40429.5
Celeb-synthesis,id10_id13_0008_dft.png,83694250,99111,106082,57015
Celeb-synthesis,id10_id7_0001_dft.png,89445837.75,84265.75,205253.75,60991.75
Celeb-synthesis,id10_id7_0002_dft.png,108242907.5,221519.5,246573.5,145405.5
Celeb-synthesis,id10_id7_0003_dft.png,107640268.8,197487.75,215788.75,118643.75
Celeb-synthesis,id10_id7_0004_dft.png,93728268.25,180899.25,182810.25,92401.25
Celeb-synthesis,id10_id7_0005_dft.png,102947332.3,221474.25,255447.25,120413.25
Celeb-synthesis,id10_id7_0006_dft.png,86435680.75,133739.75,132137.75,74438.75
Celeb-synthesis,id10_id7_0007_dft.png,74454604.5,144043.5,107846.5,40325.5
Celeb-synthesis,id10_id7_0008_dft.png,83887676.75,99299.75,106348.75,56749.75
Celeb-synthesis,id10_id7_0009_dft.png,72998329.5,104737.5,132451.5,45893.5
Celeb-synthesis,id11_id7_0000_dft.png,82916655.5,139319.5,160486.5,68548.5
Celeb-synthesis,id11_id7_0001_dft.png,102974638.3,250601.25,500257.25,206282.25
Celeb-synthesis,id11_id7_0002_dft.png,94105285.75,283873.75,270842.75,222520.75
Celeb-synthesis,id11_id7_0003_dft.png,91107526,161850,150922,80376
Celeb-synthesis,id11_id7_0004_dft.png,76436578,131249,218708,76067
Celeb-synthesis,id11_id7_0005_dft.png,76607899.75,136713.75,144385.75,68187.75
Celeb-synthesis,id11_id7_0006_dft.png,98636474.25,347540.25,257737.25,209103.25
Celeb-synthesis,id11_id7_0007_dft.png,81794657,117903,130338,63994
Celeb-synthesis,id11_id7_0008_dft.png,95219399.5,243929.5,253441.5,148143.5
Celeb-synthesis,id11_id7_0009_dft.png,82634251.5,378802.5,366473.5,260124.5
Celeb-synthesis,id11_id7_0010_dft.png,83479284.75,97378.75,136920.75,49956.75
Celeb-synthesis,id12_id10_0001_dft.png,74611953.25,124984.25,104297.25,47464.25
Celeb-synthesis,id12_id10_0002_dft.png,74222072,91284,116332,44576
Celeb-synthesis,id12_id10_0004_dft.png,77693646,119983,152768,64235
Celeb-synthesis,id12_id10_0005_dft.png,82012662,154152,167824,73608
Celeb-synthesis,id12_id10_0006_dft.png,88037312.5,246772.5,230139.5,159241.5
Celeb-synthesis,id12_id7_0000_dft.png,79896497,372642,387353,280124
Celeb-synthesis,id12_id7_0001_dft.png,76612437.75,124302.75,103665.75,46614.75
Celeb-synthesis,id12_id7_0002_dft.png,67347502.5,95041.5,120685.5,46664.5
Celeb-synthesis,id12_id7_0004_dft.png,74463482.75,121719.75,154264.75,65087.75
Celeb-synthesis,id12_id7_0005_dft.png,77235490.25,155240.25,169295.25,74357.25
Celeb-synthesis,id12_id7_0006_dft.png,97025538.25,240936.25,224807.25,155621.25
Celeb-synthesis,id13_id10_0000_dft.png,69584527.75,215821.75,208896.75,120780.75
Celeb-synthesis,id13_id10_0001_dft.png,69409075.5,206895.5,206366.5,113818.5
Celeb-synthesis,id13_id10_0003_dft.png,85398162.5,125473.5,314428.5,71371.5
Celeb-synthesis,id13_id10_0004_dft.png,89417215,117631,147221,59963
Celeb-synthesis,id13_id10_0005_dft.png,93570841.25,145202.25,180891.25,85424.25
Celeb-synthesis,id13_id10_0007_dft.png,77819966.5,407956.5,413463.5,289719.5
Celeb-synthesis,id13_id10_0008_dft.png,91002760.5,145753.5,167266.5,78045.5
Celeb-synthesis,id13_id10_0011_dft.png,78117465,288016,293107,218786
Celeb-synthesis,id13_id10_0012_dft.png,121525991.8,619806.75,705792.75,322709.75
Celeb-synthesis,id13_id10_0014_dft.png,83107227.25,298194.25,356094.25,220589.25
Celeb-synthesis,id13_id10_0015_dft.png,77593616,415993,263897,193686
Celeb-synthesis,id13_id7_0000_dft.png,80116901,208624,201828,117029
Celeb-synthesis,id13_id7_0001_dft.png,69540401.25,205145.25,205099.25,111925.25
Celeb-synthesis,id13_id7_0002_dft.png,80615112.5,147145.5,149157.5,68232.5
Celeb-synthesis,id13_id7_0003_dft.png,76167337.5,128760.5,307346.5,74113.5
Celeb-synthesis,id13_id7_0004_dft.png,84447417.5,118856.5,151077.5,61182.5
Celeb-synthesis,id13_id7_0005_dft.png,97338253,145703,183057,85951
Celeb-synthesis,id13_id7_0007_dft.png,74625301.75,411686.75,417090.75,293441.75
Celeb-synthesis,id13_id7_0008_dft.png,91488413.25,143644.25,168321.25,78546.25
Celeb-synthesis,id13_id7_0009_dft.png,125153367.5,272711.5,354788.5,140396.5
Celeb-synthesis,id13_id7_0011_dft.png,76583184.5,291630.5,296257.5,220355.5
Celeb-synthesis,id13_id7_0012_dft.png,138551491.3,605674.25,694022.25,317757.25
Celeb-synthesis,id13_id7_0015_dft.png,78446380.25,415751.25,264035.25,195850.25
Celeb-synthesis,id16_id0_0000_dft.png,102595690.5,190240.5,188858.5,119260.5
Celeb-synthesis,id16_id0_0001_dft.png,86231633.5,201211.5,184702.5,121506.5
Celeb-synthesis,id16_id0_0002_dft.png,88203679.25,210872.25,211232.25,132507.25
Celeb-synthesis,id16_id0_0003_dft.png,123606248,394733,439109,279388
Celeb-synthesis,id16_id0_0004_dft.png,98154502.5,159278.5,189185.5,103545.5
Celeb-synthesis,id16_id0_0005_dft.png,97146245.25,201974.25,189820.25,116681.25
Celeb-synthesis,id16_id0_0006_dft.png,97444175,185341,184907,132529
Celeb-synthesis,id16_id0_0007_dft.png,84439180.75,398919.75,359770.75,269055.75
Celeb-synthesis,id16_id0_0009_dft.png,94437482.5,186009.5,226217.5,124512.5
Celeb-synthesis,id16_id0_0010_dft.png,76768338.5,226232.5,232654.5,178424.5
Celeb-synthesis,id16_id0_0011_dft.png,88638144.25,326763.25,276714.25,132797.25
Celeb-synthesis,id16_id0_0012_dft.png,102929370,473973,426135,367676
Celeb-synthesis,id16_id0_0013_dft.png,76774699,195434,213677,104324
Celeb-synthesis,id16_id17_0000_dft.png,99631549.5,193824.5,190469.5,120766.5
Celeb-synthesis,id16_id17_0001_dft.png,90858953,197647,182055,117571
Celeb-synthesis,id16_id17_0002_dft.png,87834577,211550,212560,132751
Celeb-synthesis,id16_id17_0003_dft.png,129219138.3,390893.25,438223.25,278710.25
Celeb-synthesis,id16_id17_0004_dft.png,97393562.5,160112.5,190728.5,104646.5
Celeb-synthesis,id16_id17_0005_dft.png,90329551.75,206814.75,195989.75,115992.75
Celeb-synthesis,id16_id17_0006_dft.png,81716427.25,191466.25,190975.25,137754.25
Celeb-synthesis,id16_id17_0007_dft.png,81825046.5,405013.5,360123.5,273814.5
Celeb-synthesis,id16_id17_0009_dft.png,89598521.75,188972.75,228113.75,126178.75
Celeb-synthesis,id16_id17_0010_dft.png,74069944,230226,234692,179686
Celeb-synthesis,id16_id17_0011_dft.png,89480455.25,329178.25,278899.25,132932.25
Celeb-synthesis,id16_id17_0012_dft.png,118154838,459316,416055,361247
Celeb-synthesis,id16_id17_0013_dft.png,73475642.5,195551.5,215605.5,105204.5
Celeb-synthesis,id16_id1_0000_dft.png,90980796.75,196321.75,196574.75,123551.75
Celeb-synthesis,id16_id1_0001_dft.png,85535288,201927,184302,120507
Celeb-synthesis,id16_id1_0002_dft.png,95218663.75,206424.75,207966.75,129689.75
Celeb-synthesis,id16_id1_0003_dft.png,120635706,397389,445582,286755
Celeb-synthesis,id16_id1_0004_dft.png,99018669,159506,189538,103849
Celeb-synthesis,id16_id1_0005_dft.png,87890579,208667,199420,118010
Celeb-synthesis,id16_id1_0006_dft.png,88562084,188012,188524,134958
Celeb-synthesis,id16_id1_0007_dft.png,90809100.25,397047.25,358581.25,269664.25
Celeb-synthesis,id16_id1_0009_dft.png,90718024.25,190772.25,230850.25,127238.25
Celeb-synthesis,id16_id1_0010_dft.png,77585693,229170,234440,180785
Celeb-synthesis,id16_id1_0011_dft.png,85102076.25,332480.25,282195.25,136753.25
Celeb-synthesis,id16_id1_0012_dft.png,100353758.8,481784.75,437278.75,380210.75
Celeb-synthesis,id16_id1_0013_dft.png,81119529.75,193798.75,212401.75,103710.75
Celeb-synthesis,id16_id20_0000_dft.png,99011062.25,188752.25,190596.25,117778.25
Celeb-synthesis,id16_id20_0001_dft.png,82066790.75,205182.75,189985.75,124935.75
Celeb-synthesis,id16_id20_0002_dft.png,81059833.75,208770.75,213987.75,130242.75
Celeb-synthesis,id16_id20_0003_dft.png,122067703.5,401873.5,450899.5,289515.5
Celeb-synthesis,id16_id20_0004_dft.png,99727774.25,160930.25,193010.25,103580.25
Celeb-synthesis,id16_id20_0005_dft.png,91389358.5,198286.5,195007.5,115413.5
Celeb-synthesis,id16_id20_0006_dft.png,84296602.5,185973.5,189597.5,136158.5
Celeb-synthesis,id16_id20_0007_dft.png,100548799,381355,341260,254828
Celeb-synthesis,id16_id20_0009_dft.png,90441537.25,190778.25,230638.25,127653.25
Celeb-synthesis,id16_id20_0010_dft.png,73713684,229925,237746,184301
Celeb-synthesis,id16_id20_0011_dft.png,96562003.5,308518.5,272550.5,133057.5
Celeb-synthesis,id16_id20_0012_dft.png,96162652,447222,407876,343020
Celeb-synthesis,id16_id20_0013_dft.png,77489662.75,196852.75,213830.75,105766.75
Celeb-synthesis,id16_id21_0000_dft.png,98711831.5,188687.5,189714.5,117060.5
Celeb-synthesis,id16_id21_0001_dft.png,88311770,198580,182928,119920
Celeb-synthesis,id16_id21_0002_dft.png,80151864,207051,211727,128784
Celeb-synthesis,id16_id21_0003_dft.png,125282335,394878,444029,285358
Celeb-synthesis,id16_id21_0004_dft.png,104158996,157860,189208,102054
Celeb-synthesis,id16_id21_0005_dft.png,88058507.25,202537.25,194011.25,118899.25
Celeb-synthesis,id16_id21_0006_dft.png,73288577.75,192104.75,195291.75,140566.75
Celeb-synthesis,id16_id21_0007_dft.png,84331685.5,400960.5,356943.5,263320.5
Celeb-synthesis,id16_id21_0009_dft.png,81455342.25,193578.25,236392.25,130808.25
Celeb-synthesis,id16_id21_0010_dft.png,71789701,231750,241576,184429
Celeb-synthesis,id16_id21_0011_dft.png,87120786.5,314177.5,277946.5,134203.5
Celeb-synthesis,id16_id21_0012_dft.png,99571811.75,446454.75,412795.75,344578.75
Celeb-synthesis,id16_id21_0013_dft.png,76353806.5,194640.5,212461.5,104845.5
Celeb-synthesis,id16_id23_0000_dft.png,87424938.5,195512.5,193703.5,119935.5
Celeb-synthesis,id16_id23_0001_dft.png,85247308.5,203259.5,187254.5,123219.5
Celeb-synthesis,id16_id23_0002_dft.png,84720240.5,206605.5,211439.5,129080.5
Celeb-synthesis,id16_id23_0003_dft.png,132369546.5,394191.5,443221.5,285352.5
Celeb-synthesis,id16_id23_0004_dft.png,105664855,160038,191309,103348
Celeb-synthesis,id16_id23_0005_dft.png,93055172,197074,194334,117548
Celeb-synthesis,id16_id23_0006_dft.png,84882799,188541,189420,137022
Celeb-synthesis,id16_id23_0009_dft.png,93667767.25,190942.25,233230.25,127843.25
Celeb-synthesis,id16_id23_0010_dft.png,75569854.75,227758.75,236398.75,182156.75
Celeb-synthesis,id16_id23_0011_dft.png,78982894.5,312787.5,285598.5,137581.5
Celeb-synthesis,id16_id23_0012_dft.png,97105339.25,453235.25,417871.25,353961.25
Celeb-synthesis,id16_id23_0013_dft.png,77963208.75,197076.75,214095.75,105955.75
Celeb-synthesis,id16_id26_0000_dft.png,87845204,192752,193199,119617
Celeb-synthesis,id16_id26_0001_dft.png,83337223,202284,185830,121273
Celeb-synthesis,id16_id26_0002_dft.png,85674541.5,204603.5,210199.5,128013.5
Celeb-synthesis,id16_id26_0003_dft.png,117589822.3,401574.25,448527.25,286997.25
Celeb-synthesis,id16_id26_0004_dft.png,91856872.25,163834.25,195404.25,105682.25
Celeb-synthesis,id16_id26_0005_dft.png,88175198,199800,191581,114063
Celeb-synthesis,id16_id26_0006_dft.png,84968022,185777,189042,135599
Celeb-synthesis,id16_id26_0007_dft.png,88558196.25,393201.25,352264.25,261493.25
Celeb-synthesis,id16_id26_0009_dft.png,93623911.5,187012.5,228773.5,126330.5
Celeb-synthesis,id16_id26_0010_dft.png,72522982.75,229471.75,238071.75,182184.75
Celeb-synthesis,id16_id26_0011_dft.png,94501574.25,309007.25,272987.25,131152.25
Celeb-synthesis,id16_id26_0012_dft.png,113891912.8,432482.75,396326.75,331684.75
Celeb-synthesis,id16_id26_0013_dft.png,85838563.75,191774.75,207839.75,102898.75
Celeb-synthesis,id16_id28_0000_dft.png,91730550,191091,190730,119407
Celeb-synthesis,id16_id28_0001_dft.png,88972294.5,198683.5,183303.5,119438.5
Celeb-synthesis,id16_id28_0002_dft.png,87573095,202188,208057,126024
Celeb-synthesis,id16_id28_0003_dft.png,128212274,389623,437208,279763
Celeb-synthesis,id16_id28_0004_dft.png,99163820.75,159438.75,191306.75,103136.75
Celeb-synthesis,id16_id28_0005_dft.png,93711886.25,194412.25,188419.25,114013.25
Celeb-synthesis,id16_id28_0006_dft.png,80173972,188494,190411,136839
Celeb-synthesis,id16_id28_0007_dft.png,83518167.75,399182.75,355727.75,264496.75
Celeb-synthesis,id16_id28_0009_dft.png,86284403.25,187955.25,230940.25,126426.25
Celeb-synthesis,id16_id28_0010_dft.png,83809909,222311,230541,177027
Celeb-synthesis,id16_id28_0011_dft.png,93526593.25,310074.25,274195.25,135108.25
Celeb-synthesis,id16_id28_0012_dft.png,108192643.5,434710.5,397816.5,329213.5
Celeb-synthesis,id16_id28_0013_dft.png,85390513,188323,204858,102514
Celeb-synthesis,id16_id2_0000_dft.png,102539035.3,189245.25,188457.25,118507.25
Celeb-synthesis,id16_id2_0001_dft.png,90192838.25,198000.25,181157.25,118717.25
Celeb-synthesis,id16_id2_0002_dft.png,89298646.25,209683.25,210136.25,131623.25
Celeb-synthesis,id16_id2_0003_dft.png,132444106,387076,431315,276443
Celeb-synthesis,id16_id2_0004_dft.png,98642550.75,159626.75,189198.75,104274.75
Celeb-synthesis,id16_id2_0005_dft.png,88353122,203480,197065,116743
Celeb-synthesis,id16_id2_0006_dft.png,77427923.5,192660.5,193876.5,138211.5
Celeb-synthesis,id16_id2_0007_dft.png,85090728.5,402809.5,360711.5,267160.5
Celeb-synthesis,id16_id2_0009_dft.png,90537375.5,189074.5,227466.5,125679.5
Celeb-synthesis,id16_id2_0010_dft.png,73010507.75,229483.75,234747.75,179857.75
Celeb-synthesis,id16_id2_0011_dft.png,88129767.25,327626.25,278712.25,133195.25
Celeb-synthesis,id16_id2_0012_dft.png,108181907.3,468897.25,424604.25,366876.25
Celeb-synthesis,id16_id2_0013_dft.png,74884516.75,197193.75,214624.75,105771.75
Celeb-synthesis,id16_id30_0000_dft.png,88407860,191760,192705,120617
Celeb-synthesis,id16_id30_0001_dft.png,77736656.75,205133.75,188627.75,124138.75
Celeb-synthesis,id16_id30_0002_dft.png,84480018.75,206223.75,211352.75,128625.75
Celeb-synthesis,id16_id30_0003_dft.png,120608435.5,399309.5,448666.5,285554.5
Celeb-synthesis,id16_id30_0005_dft.png,86835310.75,200380.75,192366.75,115516.75
Celeb-synthesis,id16_id30_0006_dft.png,78167856.5,190732.5,193270.5,138076.5
Celeb-synthesis,id16_id30_0007_dft.png,85030164.5,400602.5,351571.5,263781.5
Celeb-synthesis,id16_id30_0009_dft.png,86214502,188546,229649,125605
Celeb-synthesis,id16_id30_0010_dft.png,84911674,221366,230234,178434
Celeb-synthesis,id16_id30_0011_dft.png,90435381.25,312521.25,277126.25,134576.25
Celeb-synthesis,id16_id30_0012_dft.png,96815562.5,448320.5,408891.5,342549.5
Celeb-synthesis,id16_id30_0013_dft.png,75635195.25,193961.25,214655.25,105849.25
Celeb-synthesis,id16_id31_0000_dft.png,88523066,194321,195416,120741
Celeb-synthesis,id16_id31_0001_dft.png,82469394,206538,192114,125860
Celeb-synthesis,id16_id31_0002_dft.png,77544475.5,212799.5,216639.5,131731.5
Celeb-synthesis,id16_id31_0003_dft.png,126486184,398575,447400,288839
Celeb-synthesis,id16_id31_0006_dft.png,70978482.5,195769.5,197061.5,142400.5
