Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
Celeb-real,id12_0000_dft.png,239178102,1366631,1431418,922089
Celeb-real,id12_0001_dft.png,211869353.5,105540.5,90153.5,27456.5
Celeb-real,id12_0002_dft.png,214547722,101980,324955,67181
Celeb-real,id12_0003_dft.png,214839096,291609,752544,236413
Celeb-real,id12_0004_dft.png,225813289,202326,679567,207410
Celeb-real,id12_0005_dft.png,214197026.5,215743.5,637900.5,70749.5
Celeb-real,id12_0006_dft.png,329134829,836536,1114237,794834
Celeb-real,id13_0000_dft.png,255009795,344821,574264,209976
Celeb-real,id13_0001_dft.png,238447216.8,311175.75,480429.75,115844.75
Celeb-real,id13_0002_dft.png,253417386.8,392994.75,515952.75,271096.75
Celeb-real,id13_0003_dft.png,244007725,169114,554381,122396
Celeb-real,id13_0004_dft.png,231861048.5,198145.5,862662.5,121799.5
Celeb-real,id13_0005_dft.png,246432647.8,287320.75,1209331.75,192418.75
Celeb-real,id13_0006_dft.png,233524738.5,549347.5,1036783.5,355574.5
Celeb-real,id13_0007_dft.png,296776057.3,2578456.25,1646488.25,1475437.25
Celeb-real,id13_0008_dft.png,241318146,689363,1186992,444141
Celeb-real,id13_0009_dft.png,277040459.3,375400.25,590773.25,176780.25
Celeb-real,id13_0010_dft.png,357741295.3,1215600.25,3076769.25,1107606.25
Celeb-real,id13_0011_dft.png,243866400.8,576407.75,935503.75,503634.75
Celeb-real,id13_0012_dft.png,330127716.8,1179373.75,2258924.75,662647.75
Celeb-real,id13_0013_dft.png,202736463,546056,872528,434411
Celeb-real,id13_0014_dft.png,276068406,1602397,2046792,1541073
Celeb-real,id13_0015_dft.png,313444177.8,3320883.75,658358.75,615496.75
Celeb-real,id16_0000_dft.png,243640626.8,285210.75,455006.75,197794.75
Celeb-real,id16_0001_dft.png,253880163.5,754113.5,682848.5,493274.5
Celeb-real,id16_0002_dft.png,252118313,768270,679843,566664
Celeb-real,id16_0003_dft.png,258835848.8,849199.75,1015095.75,691698.75
Celeb-real,id16_0004_dft.png,253869289.5,454414.5,729652.5,310193.5
Celeb-real,id16_0005_dft.png,280986608.3,512643.25,452162.25,231813.25
Celeb-real,id16_0006_dft.png,245076500.8,298743.75,1306156.75,289707.75
Celeb-real,id16_0007_dft.png,305376585.8,2007154.75,1699798.75,1207477.75
Celeb-real,id16_0008_dft.png,274031984.3,961445.25,1206836.25,844011.25
Celeb-real,id16_0009_dft.png,258792719,369764,642300,295521
Celeb-real,id16_0010_dft.png,210690465.5,435654.5,837325.5,297198.5
Celeb-real,id16_0011_dft.png,290086692.3,614637.25,1473744.25,280887.25
Celeb-real,id16_0012_dft.png,277433103.5,535926.5,894337.5,502862.5
Celeb-real,id16_0013_dft.png,249145970,445069,651956,373567
Celeb-real,id17_0000_dft.png,300598505,625421,674596,422502
Celeb-real,id17_0001_dft.png,324106641.8,725729.75,1277921.75,604007.75
Celeb-real,id17_0002_dft.png,276229570,236685,274736,129965
Celeb-real,id17_0003_dft.png,236162743.8,561253.75,564801.75,268651.75
Celeb-real,id17_0004_dft.png,244027522.3,112660.25,102235.25,57189.25
Celeb-real,id17_0005_dft.png,264252727,1591561,1241393,1197869
Celeb-real,id17_0006_dft.png,246948414,297391,485298,158195
Celeb-real,id17_0007_dft.png,290501594.3,1280795.25,660637.25,575022.25
Celeb-real,id17_0008_dft.png,297568090.5,1127338.5,1783766.5,1165950.5
Celeb-real,id17_0009_dft.png,279175419,1861015,1064524,903290
Celeb-real,id19_0000_dft.png,265839104.8,215613.75,171271.75,45876.75
Celeb-real,id19_0001_dft.png,293248001.8,943917.75,1008630.75,890576.75
Celeb-real,id19_0002_dft.png,229271038.5,630190.5,986705.5,639695.5
Celeb-real,id19_0003_dft.png,241797356.3,307515.25,187139.25,88476.25
Celeb-real,id19_0004_dft.png,285962295,438966,904208,410611
Celeb-real,id19_0005_dft.png,346637668.3,2075439.25,1986066.25,1554667.25
Celeb-real,id19_0006_dft.png,217729390,592873,1002072,471517
Celeb-real,id19_0007_dft.png,336734796.3,1367105.25,1341585.25,617922.25
Celeb-real,id19_0008_dft.png,312697155.3,1377961.25,1394538.25,718422.25
Celeb-real,id19_0009_dft.png,287857613.3,590205.25,442123.25,88251.25
Celeb-real,id1_0000_dft.png,283770840.3,176588.25,227451.25,66905.25
Celeb-real,id1_0001_dft.png,231875825,231955,164774,44310
Celeb-real,id1_0002_dft.png,264741536.5,543801.5,582544.5,237125.5
Celeb-real,id1_0003_dft.png,265047997,101357,299465,49345
Celeb-real,id1_0004_dft.png,189540242.3,56070.25,103952.25,24100.25
Celeb-real,id1_0005_dft.png,227592499.5,51771.5,142437.5,20921.5
Celeb-real,id1_0006_dft.png,355546607.5,201236.5,586565.5,154322.5
Celeb-real,id1_0007_dft.png,273311186.3,1205824.25,1390965.25,958973.25
Celeb-real,id1_0008_dft.png,202936160.8,58627.75,246691.75,27984.75
Celeb-real,id1_0009_dft.png,215238411,186927,515751,131861
Celeb-real,id20_0000_dft.png,261688847.3,857422.25,693345.25,440712.25
Celeb-real,id20_0001_dft.png,270378239.3,496313.25,729931.25,271641.25
Celeb-real,id20_0002_dft.png,246842884.5,60674.5,117746.5,28806.5
Celeb-real,id20_0003_dft.png,244382396,235757,293131,63936
Celeb-real,id20_0004_dft.png,328628635.5,1055080.5,1352725.5,385922.5
Celeb-real,id20_0005_dft.png,209987660.8,138249.75,202257.75,61756.75
Celeb-real,id20_0006_dft.png,329905188.3,1845009.25,1462702.25,1157867.25
Celeb-real,id20_0007_dft.png,305461842.3,207283.25,2320861.25,190366.25
Celeb-real,id20_0008_dft.png,258980112.3,1096162.25,1220455.25,1105443.25
Celeb-real,id20_0009_dft.png,286506249.5,153978.5,177607.5,33086.5
Celeb-real,id21_0000_dft.png,222327755.5,142532.5,422404.5,100537.5
Celeb-real,id21_0001_dft.png,238715400.3,308686.25,373817.25,165709.25
Celeb-real,id21_0002_dft.png,210137045.8,284608.75,199571.75,84838.75
Celeb-real,id21_0003_dft.png,160695458.8,168859.75,235938.75,68077.75
Celeb-real,id21_0004_dft.png,177691118.8,194575.75,195618.75,51579.75
Celeb-real,id21_0005_dft.png,209877682,859090,538271,351651
Celeb-real,id21_0006_dft.png,233369096.3,217589.25,196655.25,120962.25
Celeb-real,id21_0007_dft.png,300620155.3,299978.25,2312046.25,249623.25
Celeb-real,id21_0008_dft.png,183134028,212105,238060,99531
Celeb-real,id21_0009_dft.png,241735352.5,500855.5,752456.5,397077.5
Celeb-real,id22_0000_dft.png,236625535.8,119031.75,499026.75,52430.75
Celeb-real,id22_0001_dft.png,219562538.3,247634.25,608372.25,149346.25
Celeb-real,id22_0002_dft.png,350772261.8,1006070.75,1708455.75,620626.75
Celeb-real,id22_0003_dft.png,272896371.3,347326.25,2470576.25,300109.25
Celeb-real,id22_0004_dft.png,246970857.8,736460.75,860526.75,574257.75
Celeb-real,id22_0005_dft.png,442586650.3,1743717.25,1607950.25,822151.25
Celeb-real,id22_0006_dft.png,218068532.8,179144.75,533120.75,107926.75
Celeb-real,id22_0007_dft.png,239919617,2132887,1799141,646885
Celeb-real,id22_0008_dft.png,220124203.3,426028.25,1001904.25,288159.25
Celeb-real,id22_0009_dft.png,252242045.3,701159.25,673054.25,419970.25
Celeb-real,id23_0000_dft.png,272945404.8,169512.75,1412438.75,138516.75
Celeb-real,id23_0001_dft.png,266064028.8,994439.75,696486.75,383447.75
Celeb-real,id23_0002_dft.png,266596312.3,126626.25,393997.25,59769.25
Celeb-real,id23_0003_dft.png,297288137.3,607947.25,1412199.25,609391.25
Celeb-real,id23_0004_dft.png,263464427.8,169895.75,899099.75,87589.75
Celeb-real,id23_0005_dft.png,194765751.8,165686.75,292077.75,28236.75
Celeb-real,id23_0006_dft.png,200002008,275665,580062,60855
Celeb-real,id23_0007_dft.png,252012325.3,212804.25,589399.25,111904.25
Celeb-real,id23_0008_dft.png,328635248.8,1255431.75,1404430.75,743903.75
Celeb-real,id23_0009_dft.png,213797213.3,374551.25,485297.25,229499.25
Celeb-real,id24_0000_dft.png,249619568.5,1073705.5,1164066.5,775529.5
Celeb-real,id24_0001_dft.png,188296693.3,143044.25,147569.25,94388.25
Celeb-real,id24_0002_dft.png,339713905.5,306018.5,3512664.5,226361.5
Celeb-real,id24_0003_dft.png,180754718.5,255133.5,318676.5,98485.5
Celeb-real,id24_0004_dft.png,263025718,404704,523451,326129
Celeb-real,id24_0005_dft.png,219803239.5,273537.5,447207.5,104607.5
Celeb-real,id24_0006_dft.png,230695738.3,559141.25,403249.25,232696.25
Celeb-real,id24_0007_dft.png,250515744,1107839,1018958,736323
Celeb-real,id24_0008_dft.png,304667637.3,345305.25,938676.25,237244.25
Celeb-real,id24_0009_dft.png,336448384.8,1176507.75,1086819.75,885648.75
Celeb-real,id25_0000_dft.png,303844910.5,83655.5,188900.5,44807.5
Celeb-real,id25_0001_dft.png,283451334.8,2264907.75,1449288.75,1285623.75
Celeb-real,id25_0002_dft.png,219284439,142738,394889,67634
Celeb-real,id25_0003_dft.png,278279368.8,265507.75,296484.75,127147.75
Celeb-real,id25_0004_dft.png,237875300.3,191893.25,355046.25,103959.25
Celeb-real,id25_0005_dft.png,229216720.5,459765.5,651145.5,257974.5
Celeb-real,id25_0006_dft.png,298705159.5,1485685.5,1906592.5,1435614.5
Celeb-real,id25_0007_dft.png,377413039.5,272798.5,394229.5,265750.5
Celeb-real,id25_0008_dft.png,286442859.3,237007.25,490181.25,150451.25
Celeb-real,id25_0009_dft.png,222570234,190644,284826,85032
Celeb-real,id25_0010_dft.png,291502648.8,971593.75,1433959.75,606678.75
Celeb-real,id26_0000_dft.png,253363602.5,580864.5,1105378.5,411084.5
Celeb-real,id26_0001_dft.png,287126752,271120,450373,166823
Celeb-real,id26_0002_dft.png,231940639.8,180688.75,213074.75,74935.75
Celeb-real,id26_0003_dft.png,226243277.3,117761.25,328481.25,40973.25
Celeb-real,id26_0004_dft.png,236615195.8,147934.75,954151.75,89382.75
Celeb-real,id26_0005_dft.png,216217861.3,216858.25,902995.25,151116.25
Celeb-real,id26_0006_dft.png,235864719.5,354781.5,333427.5,145931.5
Celeb-real,id26_0007_dft.png,183853624.5,388951.5,391391.5,192258.5
Celeb-real,id26_0008_dft.png,217287108,648882,391635,329385
Celeb-real,id26_0009_dft.png,206587434.8,363198.75,314073.75,148925.75
Celeb-real,id27_0000_dft.png,314224145.5,208479.5,3385770.5,197390.5
Celeb-real,id27_0001_dft.png,240172807,773525,656062,555142
Celeb-real,id27_0002_dft.png,211511672.8,387340.75,848481.75,413219.75
Celeb-real,id27_0003_dft.png,347901114.8,291947.75,3608816.75,272037.75
Celeb-real,id27_0004_dft.png,289631893.8,485970.75,1215796.75,453319.75
Celeb-real,id27_0005_dft.png,658718944.3,2022854.25,1566958.25,1355702.25
Celeb-real,id27_0006_dft.png,212990172.8,113933.75,331838.75,53983.75
Celeb-real,id27_0007_dft.png,249142066.3,302802.25,270670.25,181206.25
Celeb-real,id27_0008_dft.png,251757738.8,296635.75,259556.75,148975.75
Celeb-real,id27_0009_dft.png,203769057.8,504690.75,870923.75,496468.75
Celeb-real,id28_0000_dft.png,229609588.8,363007.75,250046.75,113435.75
Celeb-real,id28_0001_dft.png,296326472,520817,674921,351366
Celeb-real,id28_0002_dft.png,265474985.5,383991.5,483427.5,286223.5
Celeb-real,id28_0003_dft.png,276992206.8,393856.75,571117.75,216955.75
Celeb-real,id28_0004_dft.png,321008970.5,1236797.5,1922056.5,1376537.5
Celeb-real,id28_0005_dft.png,257757398.3,233328.25,648233.25,184155.25
Celeb-real,id28_0006_dft.png,357506289,1748619,1032701,1032357
Celeb-real,id28_0007_dft.png,254745068,896991,711069,422138
Celeb-real,id28_0008_dft.png,293883318,1946974,1323223,1007235
Celeb-real,id28_0009_dft.png,221252368.5,500236.5,689433.5,312175.5
Celeb-real,id29_0000_dft.png,261040577.5,210100.5,614959.5,167948.5
Celeb-real,id29_0001_dft.png,253987606.8,551117.75,551274.75,369621.75
Celeb-real,id29_0002_dft.png,218320627.5,467156.5,442553.5,338372.5
Celeb-real,id29_0003_dft.png,276512648.8,411867.75,611055.75,298898.75
Celeb-real,id29_0004_dft.png,262370970.3,1149949.25,639790.25,486759.25
Celeb-real,id29_0005_dft.png,220582684.5,243436.5,715795.5,156281.5
Celeb-real,id29_0006_dft.png,343071122.3,2658708.25,1970018.25,1941932.25
Celeb-real,id29_0007_dft.png,289054900.5,151828.5,904280.5,91062.5
Celeb-real,id29_0008_dft.png,265699376.3,859512.25,850351.25,311181.25
Celeb-real,id29_0009_dft.png,268966914.3,87642.25,567212.25,54502.25
Celeb-real,id2_0000_dft.png,241377835,182227,317163,64923
Celeb-real,id2_0001_dft.png,224115734,311312,328545,114741
Celeb-real,id2_0002_dft.png,289498597,134283,203850,81414
Celeb-real,id2_0003_dft.png,243225350,370354,409622,240230
Celeb-real,id2_0004_dft.png,316251102.5,1878859.5,896750.5,615381.5
Celeb-real,id2_0005_dft.png,199259085.5,316777.5,209176.5,110838.5
Celeb-real,id2_0006_dft.png,178720894.3,92322.25,169634.25,50626.25
Celeb-real,id2_0007_dft.png,264557482,897192,966806,570296
Celeb-real,id2_0008_dft.png,238300596.3,297172.25,431116.25,56806.25
Celeb-real,id2_0009_dft.png,188122069,111543,155138,50920
Celeb-real,id30_0000_dft.png,239414054,785785,892668,654191
Celeb-real,id30_0001_dft.png,264976365.3,870573.25,903741.25,607425.25
Celeb-real,id30_0002_dft.png,369808673,2206272,1483971,1330608
Celeb-real,id30_0003_dft.png,235258839.8,283682.75,856854.75,225895.75
Celeb-real,id30_0004_dft.png,237694603.3,235934.25,265826.25,166725.25
Celeb-real,id30_0005_dft.png,238972476.8,518770.75,891913.75,385341.75
Celeb-real,id30_0006_dft.png,298374436.3,889900.25,3328835.25,845681.25
Celeb-real,id30_0007_dft.png,244960253.3,309381.25,711858.25,235762.25
Celeb-real,id30_0008_dft.png,398596414.8,1155871.75,1641020.75,945481.75
Celeb-real,id30_0009_dft.png,253078546.8,1801100.75,1357599.75,1338259.75
Celeb-real,id31_0000_dft.png,218986023,327323,408276,251770
Celeb-real,id31_0001_dft.png,234731664.8,422814.75,703899.75,343817.75
Celeb-real,id31_0002_dft.png,257378072.8,745193.75,813327.75,748538.75
Celeb-real,id31_0003_dft.png,394937137.3,341504.25,3871251.25,267066.25
Celeb-real,id31_0004_dft.png,297657506.3,105324.25,1032231.25,68063.25
Celeb-real,id31_0005_dft.png,222248218.8,428385.75,478852.75,248185.75
Celeb-real,id31_0006_dft.png,236447386,251613,858614,99557
Celeb-real,id31_0007_dft.png,353684885.8,433827.75,2512513.75,378639.75
Celeb-real,id31_0008_dft.png,194122066.8,82732.75,260449.75,26927.75
Celeb-real,id31_0009_dft.png,304876354.3,364208.25,776154.25,220422.25
Celeb-real,id32_0000_dft.png,236422625.8,229244.75,247763.75,126242.75
Celeb-real,id32_0001_dft.png,294777044.8,281489.75,1422695.75,186316.75
Celeb-real,id32_0002_dft.png,299012868.3,373685.25,416258.25,251603.25
Celeb-real,id32_0003_dft.png,217299776.8,295223.75,204733.75,137786.75
Celeb-real,id32_0004_dft.png,213398381.5,251639.5,235557.5,77967.5
Celeb-real,id32_0005_dft.png,203403758,128546,295204,60904
Celeb-real,id32_0006_dft.png,265254506.8,144151.75,1251488.75,103533.75
Celeb-real,id32_0007_dft.png,325977457.8,2154687.75,1166461.75,1156943.75
Celeb-real,id32_0008_dft.png,339886668,1295563,1387387,999834
Celeb-real,id32_0009_dft.png,255264998.8,339084.75,1101204.75,267220.75
Celeb-real,id33_0000_dft.png,231320148.8,119367.75,204347.75,45904.75
Celeb-real,id33_0001_dft.png,214128577.5,456350.5,476388.5,266829.5
Celeb-real,id33_0002_dft.png,206110473.3,181511.25,467618.25,117544.25
Celeb-real,id33_0003_dft.png,254802531,1038227,898367,835737
Celeb-real,id33_0004_dft.png,254641674.3,159432.25,106627.25,70525.25
Celeb-real,id33_0005_dft.png,274959773.8,439493.75,502332.75,305822.75
Celeb-real,id33_0006_dft.png,239946121.3,485660.25,556951.25,457508.25
Celeb-real,id33_0007_dft.png,269461481.3,374857.25,528964.25,203210.25
Celeb-real,id33_0008_dft.png,246246743.8,754834.75,1515925.75,627792.75
Celeb-real,id33_0009_dft.png,285826960,174176,451308,167182
Celeb-real,id34_0000_dft.png,220396425,80981,104761,28897
Celeb-real,id34_0001_dft.png,227525754.8,138017.75,188263.75,66758.75
Celeb-real,id34_0002_dft.png,243411251.8,229877.75,139045.75,106683.75
Celeb-real,id34_0003_dft.png,204331499.5,65099.5,142157.5,26221.5
Celeb-real,id34_0004_dft.png,183040019,135935,174654,23872
Celeb-real,id34_0005_dft.png,237380483.3,219415.25,846981.25,174939.25
Celeb-real,id34_0006_dft.png,239742292,265636,375618,129372
Celeb-real,id34_0007_dft.png,238918365.5,175160.5,374628.5,114419.5
Celeb-real,id34_0008_dft.png,204612129.8,83433.75,509964.75,60410.75
Celeb-real,id34_0009_dft.png,259239958,199930,255860,117408
Celeb-real,id35_0000_dft.png,265619187.8,514105.75,743357.75,480801.75
Celeb-real,id35_0001_dft.png,259651722.3,601129.25,858533.25,560184.25
Celeb-real,id35_0002_dft.png,230835420.5,370322.5,467781.5,291209.5
Celeb-real,id35_0003_dft.png,205020217,382421,441588,208368
Celeb-real,id35_0004_dft.png,244812543,257176,461051,178950
Celeb-real,id35_0005_dft.png,264434763.8,207787.75,758276.75,172488.75
Celeb-real,id35_0006_dft.png,322851857.3,2313522.25,1272718.25,1235325.25
Celeb-real,id35_0007_dft.png,249269248,370974,600342,294508
Celeb-real,id35_0008_dft.png,239851713.8,236121.75,456552.75,112226.75
Celeb-real,id35_0009_dft.png,339555703.8,282337.75,2374042.75,209528.75
Celeb-real,id36_0000_dft.png,277903899,541821,558025,456451
Celeb-real,id36_0001_dft.png,204328886.3,108601.25,310623.25,48382.25
Celeb-real,id36_0002_dft.png,226179235.8,324475.75,492052.75,238688.75
Celeb-real,id36_0003_dft.png,305369461.8,389236.75,1057766.75,205065.75
Celeb-real,id36_0004_dft.png,242081162.5,135300.5,228637.5,20887.5
Celeb-real,id36_0005_dft.png,264213377.3,185682.25,666283.25,119780.25
Celeb-real,id36_0006_dft.png,246627117.5,171389.5,185165.5,115175.5
Celeb-real,id36_0007_dft.png,260789594,179487,161656,128529
Celeb-real,id36_0008_dft.png,225533085,299795,582498,104526
Celeb-real,id36_0009_dft.png,357077873,244063,801319,115579
Celeb-real,id37_0000_dft.png,304456444,1805625,1180937,966512
Celeb-real,id37_0001_dft.png,260377188,1155851,1375301,857280
Celeb-real,id37_0002_dft.png,285745700.5,529135.5,569170.5,376285.5
Celeb-real,id37_0003_dft.png,201343209,671441,401253,190357
Celeb-real,id37_0004_dft.png,251912356,237034,389617,72825
Celeb-real,id37_0005_dft.png,289243607,771692,1165251,646042
Celeb-real,id37_0006_dft.png,208398423.8,561848.75,847545.75,249982.75
Celeb-real,id37_0007_dft.png,224686492,633884,314903,160135
Celeb-real,id37_0008_dft.png,312096297,614665,858177,488071
Celeb-real,id37_0009_dft.png,286329536.3,1428630.25,1169120.25,985292.25
Celeb-real,id38_0000_dft.png,249007611.3,575627.25,638992.25,492640.25
Celeb-real,id38_0001_dft.png,326460230.3,582782.25,2828489.25,504199.25
Celeb-real,id38_0002_dft.png,253528886,554560,715283,276107
Celeb-real,id38_0003_dft.png,279870974,608186,1011133,505839
Celeb-real,id38_0004_dft.png,283807130.8,588124.75,646745.75,303731.75
Celeb-real,id38_0005_dft.png,272966873.3,1524093.25,1587923.25,1111519.25
Celeb-real,id38_0006_dft.png,252463214.5,652581.5,589254.5,418263.5
Celeb-real,id38_0007_dft.png,297827388.8,337108.75,559793.75,219755.75
Celeb-real,id38_0008_dft.png,307940936.5,439653.5,254144.5,160245.5
Celeb-real,id38_0009_dft.png,242017767,125472,252770,57181
Celeb-real,id39_0000_dft.png,375854230.3,1555442.25,1263017.25,758321.25
Celeb-real,id39_0001_dft.png,261271393,144137,433724,62246
Celeb-real,id39_0002_dft.png,289104571.8,329893.75,246272.75,111202.75
Celeb-real,id39_0003_dft.png,335994095,958963,1294817,699211
Celeb-real,id39_0004_dft.png,271242027.3,596982.25,755284.25,578593.25
Celeb-real,id39_0005_dft.png,274337890,505464,1710099,318669
Celeb-real,id39_0006_dft.png,339485907.3,2396724.25,1651389.25,1365608.25
Celeb-real,id39_0007_dft.png,313253681,1266953,890246,550930
Celeb-real,id39_0008_dft.png,274524416,576188,836617,460141
Celeb-real,id39_0009_dft.png,237312742.5,220310.5,219110.5,36476.5
Celeb-real,id3_0000_dft.png,273771435.8,1535533.75,275528.75,161086.75
Celeb-real,id3_0001_dft.png,271915142.8,536058.75,473289.75,342255.75
Celeb-real,id3_0002_dft.png,233521520.3,215190.25,320391.25,79045.25
Celeb-real,id3_0003_dft.png,270609662.3,477633.25,121792.25,63031.25
Celeb-real,id3_0004_dft.png,240705306.8,612839.75,432408.75,298537.75
Celeb-real,id3_0005_dft.png,235087870.3,786622.25,630175.25,233227.25
Celeb-real,id3_0006_dft.png,295254249.5,243844.5,283336.5,169969.5
Celeb-real,id3_0007_dft.png,256388790.5,198976.5,282529.5,71689.5
Celeb-real,id3_0008_dft.png,328353028.8,287127.75,1280312.75,202347.75
Celeb-real,id3_0009_dft.png,309768066,142525,868013,123926
Celeb-real,id40_0000_dft.png,350502455.3,1100224.25,1531722.25,1012653.25
Celeb-real,id40_0001_dft.png,257949245.3,113297.25,158825.25,58833.25
Celeb-real,id40_0002_dft.png,267789737,694124,1714980,546483
Celeb-real,id40_0003_dft.png,272979195.8,724548.75,1257814.75,628567.75
Celeb-real,id40_0004_dft.png,293972143,196620,381339,166964
Celeb-real,id40_0005_dft.png,237717011,924542,722701,488060
Celeb-real,id40_0006_dft.png,251421186.8,1026770.75,1133926.75,789766.75
Celeb-real,id40_0007_dft.png,418325517.5,947530.5,1193049.5,961762.5
Celeb-real,id40_0008_dft.png,336816970,1685159,2167840,1554583
Celeb-real,id40_0009_dft.png,263685777.5,1134314.5,1410680.5,1043783.5
Celeb-real,id41_0000_dft.png,286596188.3,139758.25,1322309.25,47787.25
Celeb-real,id41_0001_dft.png,238747890.5,261969.5,807291.5,69146.5
Celeb-real,id41_0002_dft.png,278317438.3,796045.25,1033409.25,401700.25
Celeb-real,id41_0003_dft.png,319829178.3,1788265.25,1567588.25,1280607.25
Celeb-real,id41_0004_dft.png,328607551,1785262,1406740,930457
Celeb-real,id41_0005_dft.png,225252571,260799,703986,86440
Celeb-real,id41_0006_dft.png,253360952.8,540447.75,576394.75,389137.75
Celeb-real,id41_0007_dft.png,229723414.3,717546.25,803558.25,451534.25
Celeb-real,id41_0008_dft.png,259624885.3,137787.25,80266.25,44978.25
Celeb-real,id41_0009_dft.png,290467540,168215,181075,110142
Celeb-real,id42_0000_dft.png,244604649.8,398086.75,586218.75,269091.75
Celeb-real,id42_0001_dft.png,266062617.8,463290.75,361180.75,155379.75
Celeb-real,id42_0002_dft.png,322387287.8,377051.75,534580.75,91304.75
Celeb-real,id42_0003_dft.png,327218447.8,1203968.75,1009167.75,556816.75
Celeb-real,id42_0004_dft.png,248528438.5,718676.5,458624.5,307532.5
Celeb-real,id43_0000_dft.png,230652892,206253,1524856,127417
Celeb-real,id43_0001_dft.png,216556945,344637,586108,219388
Celeb-real,id43_0002_dft.png,281982562.5,1340850.5,1606629.5,1104079.5
Celeb-real,id43_0003_dft.png,221765535.8,845723.75,1337061.75,483887.75
Celeb-real,id43_0004_dft.png,229201807,483949,493277,358943
Celeb-real,id43_0005_dft.png,202333017.5,231369.5,1067870.5,209156.5
Celeb-real,id43_0006_dft.png,257410630.5,413364.5,1213183.5,413601.5
Celeb-real,id43_0007_dft.png,304517903,798370,1866950,943087
Celeb-real,id43_0008_dft.png,295470979,1178168,1394712,913069
Celeb-real,id43_0009_dft.png,170046739.3,362664.25,1070555.25,141826.25
Celeb-real,id44_0000_dft.png,215597306.3,173005.25,294297.25,81836.25
Celeb-real,id44_0001_dft.png,280705847.5,128448.5,743006.5,56977.5
Celeb-real,id44_0002_dft.png,254745662.3,420143.25,700014.25,214633.25
Celeb-real,id44_0003_dft.png,298537446.8,518637.75,1069073.75,349182.75
Celeb-real,id44_0004_dft.png,222603133,147190,661315,86624
Celeb-real,id44_0005_dft.png,214960500.8,90334.75,555223.75,37983.75
Celeb-real,id45_0000_dft.png,243574595.5,102538.5,313526.5,70351.5
Celeb-real,id45_0001_dft.png,325073037.3,1147936.25,2021449.25,982700.25
Celeb-real,id45_0002_dft.png,230764154,109680,270395,62581
Celeb-real,id45_0003_dft.png,318226596.3,1716527.25,1281794.25,1265861.25
Celeb-real,id45_0004_dft.png,306101794.5,674851.5,763659.5,558784.5
Celeb-real,id45_0005_dft.png,278435968.8,295722.75,746059.75,171269.75
Celeb-real,id45_0006_dft.png,189739084.3,163549.25,167246.25,87331.25
Celeb-real,id45_0007_dft.png,349403677.3,148588.25,1395363.25,142038.25
Celeb-real,id45_0008_dft.png,234455339.5,846167.5,1040515.5,654811.5
Celeb-real,id45_0009_dft.png,223246442.8,586530.75,719471.75,422487.75
Celeb-real,id46_0000_dft.png,262707530.3,567875.25,1108284.25,369593.25
Celeb-real,id46_0001_dft.png,180224263,440681,664750,199908
Celeb-real,id46_0002_dft.png,245903931,222615,598839,193929
