Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
FaceShifter,355_748_dft.png,62902352.5,144318.5,123062.5,49876.5
FaceShifter,356_324_dft.png,66855209.25,147993.25,188113.25,75573.25
FaceShifter,357_432_dft.png,77949031.25,349415.25,302626.25,248702.25
FaceShifter,358_380_dft.png,89908095.75,207265.75,235782.75,131086.75
FaceShifter,359_317_dft.png,84766548.75,140745.75,123503.75,67562.75
FaceShifter,360_437_dft.png,70876482.5,140186.5,97876.5,51868.5
FaceShifter,361_448_dft.png,107316661.3,108032.25,105576.25,46681.25
FaceShifter,362_354_dft.png,77742626.75,155566.75,147453.75,65333.75
FaceShifter,363_343_dft.png,111470012.5,645355.5,378043.5,157876.5
FaceShifter,364_440_dft.png,78563703.75,119307.75,182788.75,60338.75
FaceShifter,365_307_dft.png,90792898.75,627003.75,715586.75,546833.75
FaceShifter,366_473_dft.png,119710148.8,371180.75,399661.75,326069.75
FaceShifter,367_371_dft.png,91921612.25,638873.25,228290.25,157821.25
FaceShifter,368_378_dft.png,71988235.25,94201.25,123743.25,41529.25
FaceShifter,369_316_dft.png,93543593.5,471953.5,455702.5,329988.5
FaceShifter,370_483_dft.png,65464286.75,250288.75,253162.75,139144.75
FaceShifter,371_367_dft.png,105942985.5,190144.5,149325.5,63452.5
FaceShifter,372_413_dft.png,77287745.25,97134.25,117637.25,37574.25
FaceShifter,373_394_dft.png,70798179.5,227505.5,173284.5,116288.5
FaceShifter,374_407_dft.png,119636659.8,467870.75,443567.75,232604.75
FaceShifter,375_251_dft.png,89142855.75,117555.75,393046.75,61084.75
FaceShifter,376_381_dft.png,80413070.25,273532.25,303158.25,177840.25
FaceShifter,377_333_dft.png,88067748.5,274585.5,205837.5,144314.5
FaceShifter,378_368_dft.png,77194218.75,268151.75,185624.75,115581.75
FaceShifter,379_158_dft.png,123813116.5,622540.5,357261.5,242219.5
FaceShifter,380_358_dft.png,88209964.25,263360.25,240048.25,185838.25
FaceShifter,381_376_dft.png,78477667.25,84358.25,110636.25,40833.25
FaceShifter,382_409_dft.png,102551053,406979,328147,214777
FaceShifter,383_353_dft.png,61837140.25,339056.25,395186.25,262902.25
FaceShifter,384_932_dft.png,78617492.5,424247.5,434518.5,212419.5
FaceShifter,385_414_dft.png,79707589,195972,171758,105105
FaceShifter,386_154_dft.png,53574879.5,161170.5,194052.5,88417.5
FaceShifter,387_311_dft.png,59842500.5,124969.5,131191.5,47648.5
FaceShifter,388_308_dft.png,99343335.5,272230.5,214784.5,143597.5
FaceShifter,389_480_dft.png,71136727,261790,226749,165730
FaceShifter,390_709_dft.png,73833398.25,154187.25,164607.25,76906.25
FaceShifter,391_406_dft.png,88347935.5,323436.5,299871.5,245338.5
FaceShifter,392_339_dft.png,86030639,245781,164517,107201
FaceShifter,393_405_dft.png,104689985.8,578014.75,401830.75,223649.75
FaceShifter,394_373_dft.png,73036998,240684,234493,139391
FaceShifter,395_401_dft.png,112237378.5,686827.5,716365.5,458242.5
