Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
original,126_dft.png,210218127.3,71573.25,157995.25,44073.25
original,127_dft.png,321359745.3,720033.25,1332113.25,559067.25
original,128_dft.png,257416094,959511,2022205,1039920
original,129_dft.png,243766347,271574,2199407,213512
original,130_dft.png,150344734.8,69068.75,382122.75,31334.75
original,131_dft.png,249352870.8,908007.75,1119857.75,807864.75
original,132_dft.png,255657721,750558,584978,1019123
original,133_dft.png,335631576.8,857039.75,2630662.75,782337.75
original,134_dft.png,196544329,406558,1061284,197457
original,135_dft.png,285298992.8,1056331.75,2383464.75,1097591.75
original,136_dft.png,207844178.5,767509.5,944491.5,635760.5
original,137_dft.png,294481133.8,654584.75,933542.75,573305.75
original,138_dft.png,237746409.5,918636.5,855388.5,872843.5
original,139_dft.png,206430042.3,509814.25,699688.25,334086.25
original,140_dft.png,193431686,318587,391352,175435
original,141_dft.png,150299146.3,467905.25,492213.25,450288.25
original,142_dft.png,293241836.3,411382.25,562951.25,91315.25
original,143_dft.png,233890865,340793,588742,198196
original,144_dft.png,239474264,633263,670167,654418
original,145_dft.png,278862674.5,793013.5,962404.5,634569.5
original,146_dft.png,150856876,634414,565005,303637
original,147_dft.png,175497550.5,357265.5,337581.5,208504.5
original,148_dft.png,291845504.3,487318.25,1966923.25,464907.25
original,149_dft.png,283717474.8,509797.75,2390861.75,415160.75
original,150_dft.png,339656306.5,400399.5,2055650.5,288603.5
original,151_dft.png,245677508.3,414294.25,1679129.25,328035.25
original,152_dft.png,305195042.8,2546072.75,2929754.75,2297668.75
original,153_dft.png,284848079,175393,729570,85588
original,154_dft.png,223866381,1560201,1007600,1058594
original,155_dft.png,257538616.8,2115497.75,1902767.75,1881620.75
original,156_dft.png,218988361.5,520348.5,916386.5,269845.5
original,157_dft.png,258019172.8,568485.75,1002398.75,528919.75
original,158_dft.png,285838468.3,1289138.25,1450514.25,1111488.25
original,159_dft.png,202875645.8,263322.75,418714.75,185021.75
original,160_dft.png,125409461.8,587626.75,343279.75,192980.75
original,161_dft.png,297069493,555021,868614,467972
original,162_dft.png,192644074.5,564075.5,565004.5,448535.5
original,163_dft.png,254152565.8,1130242.75,1812124.75,848981.75
original,164_dft.png,236650194.3,1851502.25,1921408.25,1716514.25
original,165_dft.png,237371137.3,289659.25,978453.25,234945.25
original,166_dft.png,235639049.3,771142.25,872241.25,470888.25
original,167_dft.png,191596958.3,440815.25,851453.25,279692.25
original,168_dft.png,319344027.3,626844.25,1612871.25,597146.25
original,169_dft.png,226510786,271714,528775,78723
original,170_dft.png,170404812.5,66287.5,260643.5,20312.5
original,171_dft.png,167979846.8,282044.75,567069.75,126943.75
original,172_dft.png,346832579.8,700837.75,2106577.75,737779.75
original,173_dft.png,109240118.3,235660.25,340421.25,220033.25
original,174_dft.png,248405603.3,1528832.25,1810960.25,1427487.25
original,175_dft.png,228990184.5,253308.5,258422.5,86962.5
original,176_dft.png,186376547.3,321035.25,273741.25,216505.25
original,177_dft.png,189218484,192102,256694,174306
original,178_dft.png,269283545.8,740345.75,1021751.75,770631.75
original,179_dft.png,288179012,365602,1860900,350588
original,180_dft.png,275610338.5,858558.5,548528.5,515210.5
original,181_dft.png,301890520.3,1135460.25,704311.25,575273.25
original,182_dft.png,300984812.5,1245801.5,2567357.5,1446168.5
original,183_dft.png,313037456.8,901925.75,2649114.75,916045.75
original,184_dft.png,260232688,2099270,2122835,2028847
original,185_dft.png,237661369.8,396874.75,866893.75,352180.75
original,186_dft.png,187093166,1389050,745328,670804
original,187_dft.png,150241687,779194,820368,696709
original,188_dft.png,263495737.5,364239.5,932730.5,331746.5
original,189_dft.png,217152989,499289,880428,416374
original,190_dft.png,205758284.5,253659.5,390795.5,125636.5
original,191_dft.png,185241679.3,284228.25,2096913.25,170116.25
original,192_dft.png,136783813.3,481117.25,642933.25,299295.25
original,193_dft.png,158062048,656320,942753,456429
original,194_dft.png,304176819.8,817035.75,1007903.75,754575.75
original,195_dft.png,222308921.3,276476.25,2915095.25,254220.25
original,196_dft.png,253385439.5,905015.5,1261947.5,842533.5
original,197_dft.png,263218465,854843,895344,686970
original,198_dft.png,277398922,1782135,1454086,1407577
original,199_dft.png,168673770,976515,1364022,863503
original,200_dft.png,185266449.8,118601.75,545449.75,58117.75
original,201_dft.png,275275933,692221,633809,439305
original,202_dft.png,235862911,1008902,731536,431525
original,203_dft.png,265319484,228632,310021,156471
original,204_dft.png,179566873.3,812867.25,646984.25,502150.25
original,205_dft.png,262020927.8,738980.75,1060483.75,714354.75
original,206_dft.png,304608748,1181704,1522516,1075910
original,207_dft.png,264527171.8,207083.75,2915959.75,156241.75
original,208_dft.png,292175135,525289,548476,368064
original,209_dft.png,311182975,381258,1349174,288967
original,210_dft.png,303655817.3,740943.25,1054911.25,844733.25
original,211_dft.png,172720641.5,1081066.5,662822.5,476281.5
original,212_dft.png,324996669.5,739729.5,1493195.5,747327.5
original,213_dft.png,217932226.5,737645.5,714664.5,358657.5
original,214_dft.png,151926608,141103,173422,38203
original,215_dft.png,270335267.8,826407.75,946613.75,932513.75
original,216_dft.png,221703528.3,255507.25,542610.25,180845.25
original,217_dft.png,168231121.3,268700.25,333274.25,238093.25
original,218_dft.png,262659125.3,1220473.25,2217351.25,966199.25
original,219_dft.png,211755026,307719,1328224,270471
original,220_dft.png,306801595,836681,496175,312471
original,221_dft.png,302831822,2334702,1933773,2353755
original,222_dft.png,256714234.5,468575.5,1020720.5,336059.5
original,223_dft.png,189250508.5,625526.5,647627.5,358789.5
original,224_dft.png,254923676,518602,841546,477186
original,225_dft.png,197560638.8,306363.75,1325352.75,272549.75
original,226_dft.png,287524112.8,806770.75,714771.75,269345.75
original,227_dft.png,269171197.5,572714.5,855144.5,465311.5
original,228_dft.png,281041694.3,2112406.25,1646019.25,1268493.25
original,229_dft.png,314219185.3,321218.25,913649.25,209138.25
original,230_dft.png,273788016,959831,1984341,850322
original,231_dft.png,276808010.8,611781.75,870755.75,589378.75
original,232_dft.png,239500603.8,184811.75,207364.75,93940.75
original,233_dft.png,193518274,877392,1954504,854860
original,234_dft.png,125925750.5,232098.5,344977.5,95683.5
original,235_dft.png,152391039.3,471707.25,1007629.25,496495.25
original,236_dft.png,185955555.8,509640.75,731433.75,360386.75
original,237_dft.png,204072253.5,1538553.5,1904152.5,1419780.5
original,238_dft.png,176595738.8,445552.75,645798.75,295536.75
original,239_dft.png,191590992.8,229522.75,481789.75,85473.75
original,240_dft.png,323555105.3,1459434.25,1730215.25,1088534.25
original,241_dft.png,286764738,522286,2964514,476588
original,242_dft.png,199286522.8,363420.75,536710.75,255496.75
original,243_dft.png,313091563,126052,356949,136962
original,244_dft.png,177510400,690564,413438,223940
original,245_dft.png,286079443,1064914,1380148,993621
original,246_dft.png,225187786.3,431888.25,2366851.25,382009.25
original,247_dft.png,164323228.5,87887.5,291401.5,50972.5
original,248_dft.png,247198703,280512,3006486,235225
original,249_dft.png,184620145.3,184942.25,355172.25,72485.25
original,250_dft.png,279867882.3,1547972.25,1697934.25,1419292.25
original,251_dft.png,227108489.8,896059.75,1053404.75,794658.75
original,252_dft.png,245599464.3,926037.25,1655566.25,965187.25
original,253_dft.png,172594460.3,395157.25,629363.25,205244.25
original,254_dft.png,187902747.5,1047964.5,1850450.5,977779.5
original,255_dft.png,161259962.8,149953.75,270401.75,86324.75
original,256_dft.png,174534977.3,115339.25,183659.25,45689.25
original,257_dft.png,242036725.8,208466.75,287985.75,85422.75
original,258_dft.png,251541027.8,683640.75,1934055.75,857702.75
original,259_dft.png,248074774.3,485520.25,822658.25,402706.25
original,260_dft.png,223005364.5,1487966.5,806372.5,466316.5
original,261_dft.png,230898039.3,1775072.25,1846016.25,1612813.25
original,262_dft.png,236748611,549868,577076,273303
original,263_dft.png,281006429,445378,475856,82885
original,264_dft.png,256949743.5,1240318.5,2493055.5,1126994.5
original,265_dft.png,221084996.5,221214.5,265537.5,52935.5
original,266_dft.png,254572217.8,314972.75,683560.75,203103.75
original,267_dft.png,83947016.5,280850.5,406161.5,98519.5
original,268_dft.png,269728854.8,266305.75,489781.75,159052.75
original,269_dft.png,275549761.3,1089792.25,975312.25,819225.25
original,270_dft.png,186831620.3,194296.25,413870.25,122414.25
original,271_dft.png,228786596.8,707976.75,1516030.75,717280.75
original,272_dft.png,170652698.3,530166.25,581494.25,345600.25
original,273_dft.png,287335896,419372,3773776,390786
original,274_dft.png,262636510.8,561791.75,3111417.75,497086.75
original,275_dft.png,214242762.3,144612.25,191545.25,36887.25
original,276_dft.png,278117312.8,143442.75,604582.75,113150.75
original,277_dft.png,312956267.3,306310.25,786397.25,214586.25
original,278_dft.png,269297016.5,1427184.5,1671936.5,1475526.5
original,279_dft.png,227212108.8,1801865.75,1402312.75,1215125.75
original,280_dft.png,214548310.5,225036.5,298581.5,43801.5
original,281_dft.png,247871597.5,1012372.5,913154.5,956499.5
original,282_dft.png,231738502.5,727277.5,898328.5,665255.5
original,283_dft.png,280190302.8,415865.75,2165769.75,370320.75
original,284_dft.png,179380539,86961,66087,27963
original,285_dft.png,195486662.3,671707.25,542281.25,985846.25
original,286_dft.png,256608569.5,425145.5,614070.5,289956.5
original,287_dft.png,125805071.3,56516.25,173770.25,25369.25
original,288_dft.png,261094998.8,549114.75,818505.75,398491.75
original,289_dft.png,271405636,661348,575071,541121
original,290_dft.png,329033544.8,528808.75,636308.75,294900.75
original,291_dft.png,129342828.3,263006.25,362538.25,143848.25
original,292_dft.png,237577470.5,332851.5,2478739.5,303760.5
original,293_dft.png,232587098.5,842091.5,1032243.5,732028.5
original,294_dft.png,240952923,655502,571986,355599
original,295_dft.png,132861547.5,158488.5,453515.5,161530.5
original,296_dft.png,270733361.3,406533.25,374586.25,243894.25
original,297_dft.png,242825639.3,744324.25,910685.25,539188.25
original,298_dft.png,247254472,516577,339858,252723
original,299_dft.png,285019793.8,695285.75,1103095.75,775997.75
original,300_dft.png,250469172.3,897213.25,1335028.25,776935.25
original,301_dft.png,292218805.3,1190583.25,1407500.25,1068794.25
original,302_dft.png,281324898,536385,734493,445032
original,303_dft.png,143198647.5,124838.5,374508.5,87521.5
original,304_dft.png,309514080.5,925057.5,2204719.5,764954.5
original,305_dft.png,219027508.8,1374541.75,1335984.75,1010985.75
original,306_dft.png,262060914.5,545000.5,1460139.5,462647.5
original,307_dft.png,219981741.8,1101015.75,1153877.75,899951.75
original,308_dft.png,357185440.3,2009420.25,1183349.25,949533.25
original,309_dft.png,194499043,504864,450925,361332
original,310_dft.png,179383102,412171,1112703,381694
original,311_dft.png,199772438,1087334,2474070,955718
original,312_dft.png,219214102.8,383249.75,1376247.75,365334.75
original,313_dft.png,312165637.5,1387590.5,1427014.5,1111575.5
original,314_dft.png,408150129.8,1491281.75,2585336.75,1448022.75
original,315_dft.png,240473977,584188,406214,132721
original,316_dft.png,209854365.8,575695.75,752088.75,637922.75
original,317_dft.png,337502524,356175,2173627,330558
original,318_dft.png,248819756,264504,791105,201045
original,319_dft.png,193044341,485132,795320,397531
original,320_dft.png,212534482.3,341765.25,201089.25,57312.25
original,321_dft.png,233875146.8,519235.75,1288600.75,503231.75
original,322_dft.png,334091660.5,3084296.5,1648093.5,1155343.5
original,323_dft.png,172950941.8,137873.75,1069607.75,85917.75
original,324_dft.png,203703648.5,225280.5,300558.5,108180.5
original,325_dft.png,193279840.8,325913.75,1609326.75,333851.75
original,326_dft.png,294392988.3,206474.25,798234.25,190044.25
original,327_dft.png,328508565.5,285900.5,1386573.5,246006.5
original,328_dft.png,190976785.3,263237.25,443044.25,175648.25
original,329_dft.png,338180588.8,1631599.75,1914413.75,1420294.75
original,330_dft.png,204390237.8,1543773.75,490876.75,517834.75
original,331_dft.png,185951731.5,835105.5,1851522.5,712370.5
original,332_dft.png,185984275,581861,1389873,768435
original,333_dft.png,268335465.5,674259.5,688382.5,423044.5
original,334_dft.png,246419057.8,906648.75,819797.75,588908.75
original,335_dft.png,267392422.8,580752.75,1938166.75,525092.75
original,336_dft.png,248410553.8,604722.75,574684.75,382865.75
original,337_dft.png,327590797.3,493427.25,436052.25,306232.25
original,338_dft.png,243536612.3,323963.25,636448.25,317141.25
original,339_dft.png,248783799.5,320943.5,635662.5,215100.5
original,340_dft.png,285220046,674380,1876303,538007
original,341_dft.png,293674062.5,1847451.5,1772153.5,1575118.5
original,342_dft.png,348571272,704874,3789863,609061
original,343_dft.png,289612541.5,823474.5,3045765.5,713780.5
original,344_dft.png,215260306.3,728796.25,2176749.25,552489.25
original,345_dft.png,278432969,417610,846388,408507
original,346_dft.png,287213746,1327219,1698859,1833424
original,347_dft.png,289588084.3,458101.25,1792478.25,417193.25
original,348_dft.png,303262352.3,2135276.25,1418909.25,1464961.25
original,349_dft.png,192218093.8,850655.75,1518288.75,717430.75
original,350_dft.png,176122875.3,480764.25,794554.25,295509.25
original,351_dft.png,270293391.3,517002.25,495943.25,355164.25
original,352_dft.png,284284411.5,341189.5,667336.5,231444.5
original,353_dft.png,220229266.8,421727.75,1442237.75,509550.75
original,354_dft.png,175470598.3,209203.25,1262967.25,119968.25
original,355_dft.png,209634289.3,136402.25,806048.25,58539.25
original,356_dft.png,209490999.8,408630.75,2208924.75,380413.75
original,357_dft.png,328186283.8,1891467.75,2027683.75,1599037.75
original,358_dft.png,268354869,305624,1704469,247672
original,359_dft.png,179620298.5,306679.5,302336.5,110561.5
original,360_dft.png,170129195.5,193233.5,299107.5,85227.5
original,361_dft.png,218097286.5,1004702.5,329123.5,231691.5
original,362_dft.png,205061032.8,240495.75,183238.75,106591.75
original,363_dft.png,279722228.5,1289697.5,1563111.5,1186940.5
original,364_dft.png,201019240.5,211277.5,707721.5,208886.5
original,365_dft.png,304548385,1582017,2887189,1554023
original,366_dft.png,240642467.3,697036.25,814566.25,530173.25
original,367_dft.png,221761448.8,418148.75,601350.75,245886.75
original,368_dft.png,167191856.5,96709.5,354207.5,40478.5
original,369_dft.png,295771850,1930962,2016557,1674067
original,370_dft.png,167190634,701631,795601,514662
original,371_dft.png,269325384,248460,435930,160556
original,372_dft.png,190424632.3,110962.25,261051.25,31869.25
original,373_dft.png,155425138.8,408892.75,334816.75,247018.75
original,374_dft.png,279290054.5,1432012.5,2760925.5,1319285.5
original,375_dft.png,227422238,383512,1941718,276866
original,376_dft.png,211930233.8,812128.75,1901631.75,677598.75
original,377_dft.png,232806802.8,995457.75,697326.75,664569.75
original,378_dft.png,245038556.3,1363940.25,1021486.25,732252.25
original,379_dft.png,225025145,1299586,1275645,1107584
original,380_dft.png,230121266.3,600084.25,445972.25,330124.25
original,381_dft.png,144271868.5,130317.5,338038.5,69531.5
original,382_dft.png,244855849.5,1759700.5,1407455.5,1161250.5
original,383_dft.png,231976455.5,1354627.5,1625240.5,1481302.5
original,384_dft.png,246070539,534038,1701370,462157
original,385_dft.png,227775525,450834,498053,230500
original,386_dft.png,183620182,200113,478718,132859
original,387_dft.png,148185563.5,165341.5,184396.5,33112.5
original,388_dft.png,344180063.5,1618704.5,627874.5,643083.5
original,389_dft.png,209575374,794757,786475,636872
original,390_dft.png,128354787.3,806749.25,327809.25,188461.25
original,391_dft.png,307190907.5,1266313.5,1460773.5,1146987.5
original,392_dft.png,179592010.8,625680.75,496833.75,539621.75
original,393_dft.png,247687824,1211894,1206661,1042025
original,394_dft.png,235834524.8,819938.75,826831.75,635621.75
original,395_dft.png,297518996.8,771876.75,1347332.75,699556.75
original,396_dft.png,310447836.3,449089.25,1546562.25,381327.25
original,397_dft.png,170565606.5,362135.5,841084.5,194875.5
original,398_dft.png,247631199.3,993155.25,912356.25,916250.25
original,399_dft.png,220845754.5,627269.5,979013.5,402462.5
original,400_dft.png,265172824.8,695286.75,914053.75,488073.75
original,401_dft.png,364699078.3,414240.25,2443005.25,456937.25
original,402_dft.png,187601803.8,828130.75,237152.75,170959.75
original,403_dft.png,212304343,277316,335000,46585
original,404_dft.png,191723791.3,243915.25,1436760.25,209954.25
original,405_dft.png,243423814.5,1152279.5,913277.5,820288.5
original,406_dft.png,215869161.5,580906.5,499210.5,294453.5
original,407_dft.png,201553427,209864,430643,53158
original,408_dft.png,282460674,258106,377005,204839
original,409_dft.png,322536290.8,807991.75,2281704.75,681921.75
original,410_dft.png,185218154.5,313575.5,254819.5,61724.5
original,411_dft.png,195023243.8,398784.75,429761.75,277400.75
original,412_dft.png,313264257,495240,2405962,419835
original,413_dft.png,204351425.3,242409.25,582916.25,282112.25
original,414_dft.png,205989209.5,2578534.5,1709864.5,1703281.5
original,415_dft.png,267950876.3,352634.25,1055876.25,174720.25
original,416_dft.png,156780883,451623,779263,446131
original,417_dft.png,280868388,458735,550762,277825
original,418_dft.png,189551323.3,115585.25,448011.25,50039.25
original,419_dft.png,216758101.3,2473646.25,763407.25,579112.25
original,420_dft.png,170643758.8,407088.75,526398.75,202004.75
original,421_dft.png,287083619,481284,677813,453688
original,422_dft.png,196401619.3,88609.25,341381.25,34181.25
original,423_dft.png,276320622.8,1039914.75,879381.75,735341.75
original,424_dft.png,203708422.8,414888.75,488716.75,327622.75
original,425_dft.png,243228926,1671879,1294282,810851
original,426_dft.png,131616839.5,239175.5,443286.5,92184.5
original,427_dft.png,324459573.3,1679308.25,1229685.25,1118816.25
original,428_dft.png,259209870.3,692444.25,884709.25,562599.25
original,429_dft.png,188796037.8,600495.75,471358.75,433260.75
original,430_dft.png,100442843.3,337736.25,278945.25,106246.25
original,431_dft.png,152513584.5,324355.5,597988.5,251525.5
original,432_dft.png,320202978.3,460398.25,1558294.25,416590.25
original,433_dft.png,201251213.8,817779.75,1564128.75,822658.75
original,434_dft.png,389916947.8,1368980.75,2766904.75,1143197.75
original,435_dft.png,281015718,676190,775679,561253
original,436_dft.png,225863449,354163,2714626,287386
original,437_dft.png,127210216.3,154367.25,457231.25,49960.25
original,438_dft.png,298881196.3,1271190.25,1526224.25,943194.25
original,439_dft.png,174154110,225851,483261,82038
original,440_dft.png,256825900.5,892772.5,3175246.5,892818.5
original,441_dft.png,234281050.8,452682.75,479140.75,235624.75
original,442_dft.png,159191623.5,235970.5,451323.5,123858.5
original,443_dft.png,251852944.3,1217327.25,1259478.25,911791.25
original,444_dft.png,281159682,2505980,1897428,1747398
original,445_dft.png,267538835.5,140772.5,1008840.5,109957.5
original,446_dft.png,172943642.3,484670.25,422807.25,237061.25
original,447_dft.png,269280595.5,571847.5,827870.5,519472.5
original,448_dft.png,184294688,499118,513364,278458
original,449_dft.png,222602362.8,505979.75,950839.75,285318.75
original,450_dft.png,186475553.5,215114.5,218692.5,41173.5
original,451_dft.png,147330693.5,719813.5,1187691.5,446821.5
original,452_dft.png,360562649.3,644333.25,772471.25,489967.25
original,453_dft.png,187840788,438705,452325,338868
original,454_dft.png,215920272.8,317240.75,624587.75,304793.75
original,455_dft.png,195662268,1005735,1681157,392178
original,456_dft.png,200463743.3,260385.25,880962.25,192474.25
original,457_dft.png,280878780.3,755122.25,381906.25,190368.25
original,458_dft.png,210454916.3,191264.25,1274596.25,155876.25
original,459_dft.png,154533287.3,444761.25,283472.25,199690.25
original,460_dft.png,245479163.3,1345626.25,1183368.25,826879.25
original,461_dft.png,213343885.5,903747.5,1855611.5,872235.5
original,462_dft.png,233915648,1436170,1263008,1471068
original,463_dft.png,237819187.5,432631.5,888222.5,354662.5
original,464_dft.png,304737675.5,2419011.5,2546754.5,2272182.5
original,465_dft.png,123283818.8,146840.75,160071.75,45147.75
original,466_dft.png,213149113.3,1667613.25,1071116.25,911770.25
original,467_dft.png,283086691.5,315389.5,963731.5,243479.5
original,468_dft.png,202377325.8,288375.75,403580.75,52886.75
original,469_dft.png,190021047.8,128562.75,647266.75,66355.75
original,470_dft.png,414939892.8,1259181.75,3626554.75,1273361.75
original,471_dft.png,280619309.3,533652.25,936824.25,503973.25
original,472_dft.png,244517842.8,705438.75,1051905.75,814579.75
original,473_dft.png,198321795.8,368430.75,473636.75,249419.75
original,474_dft.png,288125113,448118,1064170,399635
original,475_dft.png,207649245.8,501038.75,708088.75,203915.75
original,476_dft.png,207793172.3,144301.25,199488.25,74601.25
original,477_dft.png,265966735,805064,823131,568708
original,478_dft.png,309462367,629840,988191,395468
original,479_dft.png,185759869.8,206537.75,429335.75,102141.75
original,480_dft.png,181526743,492697,1094067,482943
original,481_dft.png,214134735,219463,1373662,159102
original,482_dft.png,196998887,133384,184876,59625
original,483_dft.png,313382462.8,638038.75,1718968.75,623442.75
