Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
Deepfakes,073_024_dft.png,70070025,214981,251077,140215
Deepfakes,074_825_dft.png,64505690.25,247808.25,264763.25,161091.25
Deepfakes,075_977_dft.png,84723669.5,160770.5,146405.5,79470.5
Deepfakes,076_079_dft.png,76303714.25,277377.25,211453.25,164398.25
Deepfakes,077_100_dft.png,83237397.75,209325.75,227609.75,125545.75
Deepfakes,078_955_dft.png,84596832.25,342642.25,294459.25,209873.25
Deepfakes,079_076_dft.png,75493749.5,122301.5,157777.5,57755.5
Deepfakes,080_061_dft.png,94093142.5,376421.5,338437.5,265122.5
Deepfakes,081_087_dft.png,103090865.5,291815.5,573115.5,189913.5
Deepfakes,082_103_dft.png,90001453,369504,318989,244432
Deepfakes,083_213_dft.png,112306371,484010,438396,279713
Deepfakes,084_042_dft.png,63079644.25,189650.25,177409.25,97599.25
Deepfakes,085_124_dft.png,91708232,277309,211083,138690
Deepfakes,086_090_dft.png,77156285.75,380778.75,216823.75,113460.75
Deepfakes,087_081_dft.png,110141489.8,351627.75,732080.75,295400.75
Deepfakes,088_060_dft.png,99500486.75,74699.75,154061.75,33668.75
Deepfakes,089_065_dft.png,70328615.25,178847.25,190331.25,115777.25
Deepfakes,090_086_dft.png,90815565,98234,172630,50369
Deepfakes,091_116_dft.png,100495254.3,327184.25,241576.25,158486.25
Deepfakes,092_098_dft.png,89000313,236180,303199,161494
Deepfakes,093_121_dft.png,61600682,111301,97091,35744
Deepfakes,094_111_dft.png,75935269.75,165399.75,164629.75,83311.75
Deepfakes,095_053_dft.png,91134524.5,130264.5,176055.5,85111.5
Deepfakes,096_101_dft.png,77872014.25,268084.25,328562.25,188232.25
Deepfakes,097_033_dft.png,98450901.75,297578.75,298065.75,211162.75
Deepfakes,098_092_dft.png,86422703.5,494247.5,213981.5,148157.5
Deepfakes,099_295_dft.png,63174973.25,191202.25,199075.25,98076.25
Deepfakes,100_077_dft.png,91516898.5,255860.5,315727.5,196285.5
Deepfakes,101_096_dft.png,112205817.3,309369.25,363698.25,125202.25
Deepfakes,102_114_dft.png,96774108.75,229588.75,299401.75,172921.75
Deepfakes,103_082_dft.png,86886772.5,103709.5,139363.5,50494.5
Deepfakes,104_126_dft.png,99042764.5,125418.5,94909.5,41889.5
Deepfakes,105_180_dft.png,88094270.75,156711.75,129946.75,62903.75
Deepfakes,106_198_dft.png,93883655.75,698254.75,373607.75,288594.75
Deepfakes,107_109_dft.png,93126557,203801,294574,143178
Deepfakes,108_052_dft.png,86624712.75,288390.75,492031.75,115085.75
Deepfakes,109_107_dft.png,120358641,353047,301505,240677
Deepfakes,110_043_dft.png,77390618.25,141563.25,396342.25,67821.25
Deepfakes,111_094_dft.png,130397128.5,561790.5,792543.5,393111.5
Deepfakes,112_892_dft.png,61508563.5,115498.5,115777.5,47242.5
Deepfakes,113_983_dft.png,73961496.25,243278.25,230484.25,141074.25
Deepfakes,114_102_dft.png,126358493.5,175989.5,269992.5,103790.5
Deepfakes,115_939_dft.png,74542200,206651,245354,150341
Deepfakes,116_091_dft.png,96144246.75,185766.75,201300.75,116464.75
Deepfakes,117_217_dft.png,83590963.75,170418.75,183644.75,138407.75
Deepfakes,118_120_dft.png,110219578.3,261811.25,390724.25,213379.25
Deepfakes,119_123_dft.png,75377191.75,272247.75,253520.75,158936.75
Deepfakes,120_118_dft.png,88134551,215354,220518,134349
Deepfakes,121_093_dft.png,92464886.25,151955.25,140162.25,62999.25
Deepfakes,122_144_dft.png,111113672.5,435677.5,200365.5,172694.5
Deepfakes,123_119_dft.png,78493833.75,221412.75,199050.75,121605.75
Deepfakes,124_085_dft.png,102240169.8,451787.75,196394.75,89378.75
Deepfakes,125_038_dft.png,68925547.75,256251.75,298738.75,162252.75
Deepfakes,126_104_dft.png,86165543.5,83668.5,108760.5,43985.5
Deepfakes,127_129_dft.png,93423910,441638,298309,252505
Deepfakes,128_896_dft.png,100894315.3,238212.25,336463.25,204808.25
Deepfakes,129_127_dft.png,89279964.5,274889.5,263778.5,135821.5
Deepfakes,130_139_dft.png,77825805.75,76596.75,113771.75,32554.75
Deepfakes,131_518_dft.png,114933442.5,276852.5,437073.5,210203.5
Deepfakes,132_007_dft.png,105171433.3,302382.25,333304.25,200079.25
Deepfakes,133_148_dft.png,121694458.3,799912.25,475098.25,351962.25
Deepfakes,134_192_dft.png,78823459.25,199097.25,231398.25,112856.25
Deepfakes,135_880_dft.png,108186437,161183,246210,114270
Deepfakes,136_285_dft.png,66953994.5,141039.5,187416.5,73237.5
Deepfakes,137_165_dft.png,136633186.5,313269.5,357479.5,242488.5
Deepfakes,138_142_dft.png,94489926,419324,549981,347103
Deepfakes,139_130_dft.png,94659406.75,201793.75,422731.75,136070.75
Deepfakes,140_143_dft.png,87951137.5,234373.5,121092.5,59622.5
Deepfakes,141_161_dft.png,72578197.75,155255.75,154916.75,88080.75
Deepfakes,142_138_dft.png,122885851,95230,179554,52063
Deepfakes,143_140_dft.png,70201119.5,227946.5,218062.5,94889.5
Deepfakes,144_122_dft.png,82532446.5,315926.5,185503.5,171923.5
Deepfakes,145_299_dft.png,98917728.5,257290.5,450140.5,235468.5
Deepfakes,146_256_dft.png,68037031,157816,161034,69129
Deepfakes,147_055_dft.png,80641692.25,152502.25,137702.25,71640.25
Deepfakes,148_133_dft.png,86458985.25,236778.25,261393.25,147794.25
Deepfakes,149_152_dft.png,78824073.75,252690.75,287778.75,152447.75
Deepfakes,150_153_dft.png,111142549.5,212167.5,370456.5,111640.5
Deepfakes,151_225_dft.png,91224002,223257,276476,158683
Deepfakes,152_149_dft.png,100159943.5,399523.5,468557.5,311061.5
Deepfakes,153_150_dft.png,82888695.5,108168.5,129648.5,59325.5
Deepfakes,154_386_dft.png,75443245.75,233127.75,182044.75,108984.75
Deepfakes,155_576_dft.png,78083028.75,234666.75,249057.75,160291.75
Deepfakes,156_243_dft.png,108069379,295940,236570,84953
Deepfakes,157_245_dft.png,87031426.25,247828.25,299825.25,199405.25
Deepfakes,158_379_dft.png,93723617,333924,322169,222220
Deepfakes,159_175_dft.png,89342589.25,111869.25,331574.25,71148.25
Deepfakes,160_928_dft.png,69490321.5,204406.5,155408.5,83345.5
Deepfakes,161_141_dft.png,131524163,317931,434071,265463
Deepfakes,162_330_dft.png,86476407.75,209307.75,169001.75,113745.75
Deepfakes,163_031_dft.png,108072392,583662,656420,484858
Deepfakes,164_216_dft.png,81385700.25,222580.25,241661.25,148263.25
Deepfakes,165_137_dft.png,97223987.25,352679.25,265981.25,122175.25
Deepfakes,166_167_dft.png,100906913,553427,241177,161027
Deepfakes,167_166_dft.png,85356688.5,433812.5,227558.5,158566.5
Deepfakes,168_222_dft.png,99825946.75,452640.75,327111.75,275703.75
Deepfakes,169_227_dft.png,86828169.75,341302.75,158954.75,59483.75
Deepfakes,170_186_dft.png,60899782.5,104242.5,169035.5,45465.5
Deepfakes,171_173_dft.png,72941141.25,167752.25,186922.25,95099.25
Deepfakes,172_582_dft.png,92185692,263425,330943,198230
Deepfakes,173_171_dft.png,74119542,137195,152144,63473
Deepfakes,174_964_dft.png,82048873.25,411059.25,454279.25,348507.25
Deepfakes,175_159_dft.png,78596968,123879,118501,50660
Deepfakes,176_190_dft.png,98901949.25,168933.25,138117.25,95859.25
Deepfakes,177_211_dft.png,75448023.5,135952.5,121206.5,67503.5
Deepfakes,178_598_dft.png,115911638.5,644131.5,559117.5,357604.5
Deepfakes,179_212_dft.png,96071464,216501,258390,131425
Deepfakes,180_105_dft.png,107865799.8,522635.75,188076.75,132288.75
Deepfakes,181_199_dft.png,94147579.25,366213.25,289135.25,210653.25
Deepfakes,182_242_dft.png,79216990.25,231270.25,236617.25,160223.25
Deepfakes,183_253_dft.png,87209239,234052,350425,162056
Deepfakes,184_205_dft.png,120541486.8,568526.75,694339.75,546539.75
Deepfakes,185_276_dft.png,89661348.5,178022.5,201100.5,101714.5
Deepfakes,186_170_dft.png,96978226.5,671311.5,491984.5,496867.5
Deepfakes,187_234_dft.png,72403945.25,159125.25,158524.25,81296.25
Deepfakes,188_191_dft.png,93821281,242478,217002,145275
Deepfakes,189_200_dft.png,95550455,198006,199613,105562
Deepfakes,190_176_dft.png,66031412.25,295192.25,135704.25,66478.25
Deepfakes,191_188_dft.png,63038801.75,159860.75,186541.75,72998.75
Deepfakes,192_134_dft.png,77045891.5,231495.5,217495.5,127119.5
Deepfakes,193_030_dft.png,76122551,97993,290083,62735
Deepfakes,194_235_dft.png,125704854.8,619569.75,640358.75,445495.75
Deepfakes,195_442_dft.png,73033172.5,174815.5,239574.5,115515.5
Deepfakes,196_310_dft.png,84204075,275665,419409,188153
Deepfakes,197_224_dft.png,93621190.5,422124.5,259248.5,164454.5
Deepfakes,198_106_dft.png,94182380,560466,566440,333546
Deepfakes,199_181_dft.png,97208271,293304,278453,162044
Deepfakes,200_189_dft.png,96104642,86584,176698,43694
Deepfakes,201_203_dft.png,93752699,264465,231403,149439
Deepfakes,202_348_dft.png,83421062,363154,167382,100882
Deepfakes,203_201_dft.png,127037338.3,188114.25,152227.25,103603.25
Deepfakes,204_230_dft.png,82819292.25,107473.25,285384.25,78845.25
Deepfakes,205_184_dft.png,82151735.25,269314.25,283038.25,209465.25
Deepfakes,206_221_dft.png,115800327.8,746336.75,718627.75,554720.75
Deepfakes,207_908_dft.png,56858174,131008,161171,59407
Deepfakes,208_215_dft.png,90512273.25,191682.25,194724.25,118773.25
Deepfakes,209_016_dft.png,98909399.25,170202.25,177299.25,74722.25
Deepfakes,210_241_dft.png,107422058.5,404457.5,359028.5,169647.5
Deepfakes,211_177_dft.png,77886297.5,272761.5,286482.5,179082.5
Deepfakes,212_179_dft.png,91742653.5,230626.5,225916.5,128271.5
Deepfakes,213_083_dft.png,89341323.5,192530.5,139698.5,76439.5
Deepfakes,214_255_dft.png,86765335.75,105884.75,113222.75,45071.75
Deepfakes,215_208_dft.png,100493519,255936,366893,200316
Deepfakes,216_164_dft.png,80692351.25,157237.25,170399.25,103801.25
Deepfakes,217_117_dft.png,62331811.5,146228.5,144896.5,82189.5
Deepfakes,218_239_dft.png,104175985.5,688253.5,640211.5,244625.5
Deepfakes,219_220_dft.png,80997021.5,136264.5,188139.5,75064.5
Deepfakes,220_219_dft.png,119029207.8,182984.75,382076.75,129871.75
Deepfakes,221_206_dft.png,106633317.5,557435.5,380806.5,339292.5
Deepfakes,222_168_dft.png,86506436,279702,220583,111473
Deepfakes,223_586_dft.png,59122261.75,197192.75,229865.75,108494.75
Deepfakes,224_197_dft.png,97854717.25,176056.25,185285.25,111590.25
Deepfakes,225_151_dft.png,85240734.25,167220.25,287445.25,130557.25
Deepfakes,226_491_dft.png,102250881.8,338063.75,268145.75,171743.75
Deepfakes,227_169_dft.png,105403325,271415,301967,202971
Deepfakes,228_289_dft.png,76463728,282956,285132,201286
Deepfakes,229_247_dft.png,96321175.75,588528.75,331520.75,207083.75
Deepfakes,230_204_dft.png,80573579.5,223731.5,280237.5,145873.5
Deepfakes,231_663_dft.png,100556535,393296,417567,207478
Deepfakes,232_248_dft.png,86961737.75,172879.75,114900.75,56250.75
Deepfakes,233_995_dft.png,71179629.75,236693.75,291774.75,162960.75
Deepfakes,234_187_dft.png,60275995.5,149575.5,129026.5,60342.5
Deepfakes,235_194_dft.png,82984303,167670,232413,115992
Deepfakes,236_237_dft.png,98140002.5,322882.5,192754.5,103748.5
Deepfakes,237_236_dft.png,75603433.75,268702.75,287589.75,181096.75
Deepfakes,238_282_dft.png,85950083.25,205097.25,213340.25,123446.25
Deepfakes,239_218_dft.png,91987124.25,310131.25,357004.25,69013.25
Deepfakes,240_290_dft.png,94725318.5,295709.5,324337.5,182688.5
Deepfakes,241_210_dft.png,92823027,326950,354712,231619
Deepfakes,242_182_dft.png,84546277,144689,146415,76057
Deepfakes,243_156_dft.png,79584113,187359,84486,47690
Deepfakes,244_822_dft.png,60040384.75,190688.75,181666.75,73702.75
Deepfakes,245_157_dft.png,94143470.25,419614.25,371135.25,285727.25
Deepfakes,246_258_dft.png,83416896,188979,242086,112049
Deepfakes,247_229_dft.png,92392658,84077,107031,38740
Deepfakes,248_232_dft.png,100554476,112667,315953,71270
Deepfakes,249_280_dft.png,73913115.5,119833.5,149506.5,53784.5
Deepfakes,250_461_dft.png,104952181.3,364066.25,394699.25,343570.25
Deepfakes,251_375_dft.png,86823979.5,355431.5,337366.5,249260.5
Deepfakes,252_266_dft.png,81323551,357943,192383,97935
Deepfakes,253_183_dft.png,67939189,125426,143226,59813
Deepfakes,254_261_dft.png,77612353.75,304331.75,334507.75,228709.75
Deepfakes,255_214_dft.png,71627162,134196,141908,57906
Deepfakes,256_146_dft.png,64238750.25,111239.25,126654.25,45331.25
Deepfakes,257_420_dft.png,94101774.25,116197.25,113402.25,39691.25
Deepfakes,258_246_dft.png,80960395.25,113675.25,173243.25,64369.25
Deepfakes,259_345_dft.png,107640728.8,350208.75,503949.75,115029.75
Deepfakes,260_331_dft.png,87058264.5,131695.5,223601.5,73520.5
Deepfakes,261_254_dft.png,104403793,540916,698194,421161
Deepfakes,262_301_dft.png,97039464.75,147407.75,335949.75,90096.75
Deepfakes,263_284_dft.png,68506564.75,119914.75,136663.75,55245.75
Deepfakes,264_271_dft.png,80493818.75,419362.75,401793.75,303937.75
Deepfakes,265_475_dft.png,51401057.5,143161.5,136287.5,57501.5
Deepfakes,266_252_dft.png,97594842.25,128242.25,386299.25,73749.25
Deepfakes,267_286_dft.png,70808495.5,172386.5,168479.5,69364.5
Deepfakes,268_269_dft.png,83889481.5,132329.5,142889.5,60337.5
Deepfakes,269_268_dft.png,116240434,314166,283878,194156
Deepfakes,270_297_dft.png,83428164,113919,142396,59273
Deepfakes,271_264_dft.png,90478679.75,212490.75,254867.75,142192.75
Deepfakes,272_396_dft.png,80271392.25,149771.25,175147.25,78316.25
Deepfakes,273_807_dft.png,98789827.5,183420.5,546066.5,128535.5
Deepfakes,274_412_dft.png,90665896.75,182346.75,215058.75,145540.75
Deepfakes,275_887_dft.png,110502400,83350,79849,41257
Deepfakes,276_185_dft.png,100975870.8,110810.75,142037.75,68473.75
Deepfakes,277_335_dft.png,96094469,417392,283997,156426
Deepfakes,278_306_dft.png,100509925,559884,490290,355711
Deepfakes,279_298_dft.png,141094537,586475,549304,420476
Deepfakes,280_249_dft.png,84860243.25,232021.25,90502.25,31924.25
Deepfakes,281_474_dft.png,110569482.3,332883.25,486888.25,316099.25
Deepfakes,282_238_dft.png,86708884.25,233841.25,270009.25,151236.25
Deepfakes,283_313_dft.png,87398750,542199,363735,107356
Deepfakes,284_263_dft.png,65076970.5,130131.5,118936.5,53435.5
Deepfakes,285_136_dft.png,81757290.5,164089.5,172643.5,91224.5
Deepfakes,286_267_dft.png,73259731.75,238689.75,233841.75,162273.75
Deepfakes,287_426_dft.png,72331069.5,86799.5,96724.5,41004.5
Deepfakes,288_321_dft.png,87268508.25,221632.25,436614.25,140488.25
Deepfakes,289_228_dft.png,94553812,208901,242254,176953
Deepfakes,290_240_dft.png,93177724.5,211038.5,243008.5,135918.5
Deepfakes,291_874_dft.png,74857626.25,73699.25,165950.25,44579.25
Deepfakes,292_294_dft.png,78836918,183754,219156,91578
Deepfakes,293_296_dft.png,102964440.5,180269.5,273095.5,130114.5
Deepfakes,294_292_dft.png,85366426.75,242681.75,295022.75,122929.75
Deepfakes,295_099_dft.png,48095015.25,100041.25,133976.25,45504.25
Deepfakes,296_293_dft.png,98002086.25,248705.25,178564.25,118933.25
Deepfakes,297_270_dft.png,96845528.25,540472.25,305994.25,221508.25
Deepfakes,298_279_dft.png,94930791.5,482991.5,136143.5,70569.5
Deepfakes,299_145_dft.png,90619628.5,241677.5,229147.5,142082.5
Deepfakes,300_304_dft.png,98296695,344544,207349,121692
Deepfakes,301_262_dft.png,106354389,306942,317585,247958
Deepfakes,302_323_dft.png,74122726,276436,278599,168537
Deepfakes,303_309_dft.png,81654284.25,80836.25,116240.25,36866.25
Deepfakes,304_300_dft.png,104419281.8,393229.75,257275.75,191625.75
Deepfakes,305_513_dft.png,87458840,191163,433598,132877
Deepfakes,306_278_dft.png,98865646.25,271630.25,380245.25,192083.25
Deepfakes,307_365_dft.png,83818137.75,231511.75,250057.75,163549.75
Deepfakes,308_388_dft.png,95398710.25,465380.25,392084.25,357052.25
Deepfakes,309_303_dft.png,91480821,259228,325756,118583
Deepfakes,310_196_dft.png,63412740.5,207943.5,269673.5,140150.5
Deepfakes,311_387_dft.png,85378995.75,201911.75,209629.75,120103.75
Deepfakes,312_021_dft.png,83762535.75,159008.75,178199.75,86218.75
Deepfakes,313_283_dft.png,105456793.3,527232.25,291212.25,228961.25
Deepfakes,314_347_dft.png,80833647.25,353482.25,375712.25,264617.25
Deepfakes,315_322_dft.png,98470812.5,191010.5,161005.5,99289.5
Deepfakes,316_369_dft.png,90368967.75,201013.75,290596.75,111074.75
Deepfakes,317_359_dft.png,112840543,261924,330938,172605
Deepfakes,318_334_dft.png,104934039,405540,325767,143532
Deepfakes,319_352_dft.png,67607790.75,214330.75,233929.75,132285.75
Deepfakes,320_328_dft.png,93349821,116853,113618,56538
Deepfakes,321_288_dft.png,123135537,355781,543136,330906
Deepfakes,322_315_dft.png,91949473.75,497094.75,289921.75,236612.75
Deepfakes,323_302_dft.png,78486309,94409,123394,46840
Deepfakes,324_356_dft.png,110554543.5,179137.5,167237.5,81681.5
Deepfakes,325_492_dft.png,77966836.5,130233.5,195306.5,70073.5
Deepfakes,326_501_dft.png,106419794.3,207333.25,385635.25,154324.25
Deepfakes,327_329_dft.png,100643712.8,235993.75,269552.75,110453.75
Deepfakes,328_320_dft.png,70434498.5,136923.5,146473.5,73030.5
Deepfakes,329_327_dft.png,129521821.3,937581.25,1039159.25,757727.25
Deepfakes,330_162_dft.png,72163602,173314,138636,87350
Deepfakes,331_260_dft.png,85802489,284065,312646,180232
Deepfakes,332_051_dft.png,77799489.5,127795.5,181785.5,61401.5
Deepfakes,333_377_dft.png,85860981.5,220811.5,187375.5,108667.5
Deepfakes,334_318_dft.png,105443189.5,242701.5,326137.5,173189.5
Deepfakes,335_277_dft.png,81937036.5,348227.5,321828.5,204743.5
Deepfakes,336_338_dft.png,85232499.75,315946.75,222264.75,142379.75
Deepfakes,337_522_dft.png,102263115.3,217598.25,253890.25,155913.25
Deepfakes,338_336_dft.png,118650971.3,257545.25,255980.25,147010.25
Deepfakes,339_392_dft.png,98500076,137220,316229,87473
Deepfakes,340_341_dft.png,90682639.75,396158.75,508292.75,297055.75
Deepfakes,341_340_dft.png,113602694.3,375970.25,302598.25,226700.25
Deepfakes,342_416_dft.png,89167737,150907,514148,100334
Deepfakes,343_363_dft.png,97003985.75,271860.75,323201.75,192052.75
Deepfakes,344_020_dft.png,93819238.25,197031.25,224139.25,138128.25
Deepfakes,345_259_dft.png,92242064.5,391392.5,363365.5,114883.5
Deepfakes,346_351_dft.png,98394448.75,524545.75,318702.75,241325.75
Deepfakes,347_314_dft.png,86463948,258056,317131,200395
Deepfakes,348_202_dft.png,94035910,575089,339997,281068
Deepfakes,349_350_dft.png,75757387.75,271842.75,299979.75,177658.75
Deepfakes,350_349_dft.png,77079908.75,197211.75,248264.75,124727.75
Deepfakes,351_346_dft.png,88854031,291359,284899,189503
Deepfakes,352_319_dft.png,98664748.25,180657.25,329993.25,130098.25
Deepfakes,353_383_dft.png,74431015.25,161416.25,193448.25,104197.25
Deepfakes,354_362_dft.png,68203806.25,146635.25,167478.25,63917.25
Deepfakes,355_748_dft.png,52891414.5,151541.5,152090.5,57381.5
Deepfakes,356_324_dft.png,67555670,148942,187413,75749
Deepfakes,357_432_dft.png,82019708,351520,303479,250915
Deepfakes,358_380_dft.png,86125226.5,207696.5,238910.5,131880.5
Deepfakes,359_317_dft.png,82325121.75,143804.75,125992.75,68869.75
Deepfakes,360_437_dft.png,72046280.75,143267.75,94194.75,49701.75
Deepfakes,361_448_dft.png,112718933,106333,102486,45058
Deepfakes,362_354_dft.png,71291183.5,158610.5,149460.5,66837.5
Deepfakes,363_343_dft.png,107972035.5,656578.5,385324.5,163661.5
Deepfakes,364_440_dft.png,88120246.5,117682.5,179386.5,59928.5
Deepfakes,365_307_dft.png,93219631.25,661026.25,748936.25,578245.25
Deepfakes,366_473_dft.png,117824876.5,377216.5,405599.5,329033.5
Deepfakes,367_371_dft.png,92179244.5,632284.5,226866.5,154922.5
Deepfakes,368_378_dft.png,68962554.25,92709.25,113969.25,39938.25
Deepfakes,369_316_dft.png,93358656.25,487547.25,471267.25,349608.25
Deepfakes,370_483_dft.png,74844432.75,244284.75,244212.75,136442.75
Deepfakes,371_367_dft.png,105618948.3,192722.25,149772.25,63192.25
Deepfakes,372_413_dft.png,71948218.25,97773.25,122041.25,38856.25
Deepfakes,373_394_dft.png,73388135.75,232000.75,173825.75,116970.75
Deepfakes,374_407_dft.png,112125676.5,472365.5,448678.5,234987.5
Deepfakes,375_251_dft.png,85186524.75,118726.75,399007.75,61515.75
Deepfakes,376_381_dft.png,74750212.25,279800.25,307595.25,181919.25
Deepfakes,377_333_dft.png,79658471.25,278109.25,210220.25,146004.25
Deepfakes,378_368_dft.png,78600694.75,274306.75,188953.75,118385.75
Deepfakes,379_158_dft.png,123558937.3,622575.25,360670.25,243598.25
Deepfakes,380_358_dft.png,90623483.25,262999.25,236343.25,184723.25
Deepfakes,381_376_dft.png,82263488.25,85004.25,110814.25,40100.25
Deepfakes,382_409_dft.png,106466697.3,403754.25,320666.25,212817.25
Deepfakes,383_353_dft.png,63311485.5,336882.5,393498.5,263911.5
Deepfakes,384_932_dft.png,89791292.75,411192.75,417621.75,206595.75
Deepfakes,385_414_dft.png,73732958,199649,178050,109035
Deepfakes,386_154_dft.png,59810118.75,152460.75,184361.75,82919.75
Deepfakes,387_311_dft.png,61421938,126411,127516,45759
Deepfakes,388_308_dft.png,112933597.5,257802.5,205843.5,136750.5
Deepfakes,389_480_dft.png,78425311.75,258172.75,223947.75,161316.75
Deepfakes,390_709_dft.png,74574887,153591,164923,77761
Deepfakes,391_406_dft.png,93571711.25,315683.25,292112.25,238180.25
Deepfakes,392_339_dft.png,85837811.25,243044.25,163958.25,104251.25
Deepfakes,393_405_dft.png,107867294.5,579871.5,401231.5,225896.5
Deepfakes,394_373_dft.png,75734340.75,241801.75,232877.75,141866.75
Deepfakes,395_401_dft.png,117470307.3,682204.25,715500.25,466169.25
Deepfakes,396_272_dft.png,114507180.5,459758.5,462903.5,195979.5
Deepfakes,397_602_dft.png,89980995.25,217847.25,255811.25,122401.25
