Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
NeuralTextures,098_092_dft.png,81895978,273538,226133,156537
NeuralTextures,099_295_dft.png,69082802.75,190011.75,197274.75,98493.75
NeuralTextures,100_077_dft.png,90560558.75,253421.75,313443.75,194652.75
NeuralTextures,101_096_dft.png,112395590,227099,398432,136105
NeuralTextures,102_114_dft.png,97023702.25,216852.25,292063.25,160901.25
NeuralTextures,103_082_dft.png,86973993.5,117550.5,157677.5,66320.5
NeuralTextures,104_126_dft.png,99749313.75,131854.75,104093.75,50144.75
NeuralTextures,105_180_dft.png,88492450.75,155919.75,130861.75,63078.75
NeuralTextures,106_198_dft.png,74279619.5,421444.5,410801.5,287008.5
NeuralTextures,107_109_dft.png,88288073.25,248982.25,346962.25,187723.25
NeuralTextures,108_052_dft.png,93399353.5,289918.5,480154.5,112773.5
NeuralTextures,109_107_dft.png,113560879.8,360082.75,304947.75,243828.75
NeuralTextures,110_043_dft.png,82335132.75,143010.75,389635.75,68349.75
NeuralTextures,111_094_dft.png,131686588.8,561257.75,798011.75,388794.75
NeuralTextures,112_892_dft.png,59544480.5,124914.5,118177.5,52497.5
NeuralTextures,113_983_dft.png,72452883.5,261562.5,249570.5,163261.5
NeuralTextures,114_102_dft.png,121675006.8,187387.75,342786.75,117941.75
NeuralTextures,115_939_dft.png,63627507.75,216859.75,251176.75,154390.75
NeuralTextures,116_091_dft.png,84870083,190465,207329,119011
NeuralTextures,117_217_dft.png,83688776,167588,177846,131102
NeuralTextures,118_120_dft.png,116123765.3,240631.25,380135.25,202325.25
NeuralTextures,119_123_dft.png,83002689.25,265449.25,251200.25,156468.25
NeuralTextures,120_118_dft.png,85684130.25,215232.25,224088.25,138058.25
NeuralTextures,121_093_dft.png,91830369.25,173660.25,150018.25,71337.25
NeuralTextures,122_144_dft.png,114305681.3,418276.25,204171.25,180046.25
NeuralTextures,123_119_dft.png,80254870,219803,197081,120178
NeuralTextures,124_085_dft.png,95029919.75,128005.75,196607.75,76503.75
NeuralTextures,125_038_dft.png,71182559,287540,330363,187422
NeuralTextures,126_104_dft.png,82880856.75,87238.75,108123.75,44637.75
NeuralTextures,127_129_dft.png,100325556.8,474061.75,311773.75,279442.75
NeuralTextures,128_896_dft.png,104612044.5,244188.5,360587.5,215965.5
NeuralTextures,129_127_dft.png,91018246.75,272020.75,259271.75,134299.75
NeuralTextures,130_139_dft.png,79273590.5,82809.5,120234.5,40715.5
NeuralTextures,131_518_dft.png,114317786.3,276788.25,465791.25,205253.25
NeuralTextures,132_007_dft.png,112710871.3,297385.25,330752.25,196170.25
NeuralTextures,133_148_dft.png,126196640.5,780284.5,508529.5,370983.5
NeuralTextures,134_192_dft.png,78536647.75,217131.75,247584.75,123692.75
NeuralTextures,135_880_dft.png,102566074,157580,238022,108546
NeuralTextures,136_285_dft.png,66621134.75,164555.75,201898.75,91319.75
NeuralTextures,137_165_dft.png,135093300.5,292450.5,340368.5,227246.5
NeuralTextures,138_142_dft.png,106872691,420274,536796,349789
NeuralTextures,139_130_dft.png,96795214.5,197460.5,404711.5,129789.5
NeuralTextures,140_143_dft.png,94315772.5,241295.5,130570.5,68643.5
NeuralTextures,141_161_dft.png,75235503.75,153838.75,153591.75,87078.75
NeuralTextures,142_138_dft.png,115735457.5,99417.5,203155.5,56213.5
NeuralTextures,143_140_dft.png,74916236.75,226584.75,215044.75,92524.75
NeuralTextures,144_122_dft.png,81812897.25,347518.25,212666.25,198471.25
NeuralTextures,145_299_dft.png,84072739,306524,534167,276558
NeuralTextures,146_256_dft.png,68299332,164594,171580,79350
NeuralTextures,147_055_dft.png,79653881.25,157070.25,145330.25,81009.25
NeuralTextures,148_133_dft.png,94896533,231469,260884,148030
NeuralTextures,149_152_dft.png,71406421.25,197298.25,274212.25,139583.25
NeuralTextures,150_153_dft.png,102344148.5,213689.5,397969.5,115754.5
NeuralTextures,151_225_dft.png,94997918.25,225899.25,279385.25,160162.25
NeuralTextures,152_149_dft.png,95457071.25,399727.25,484903.25,292031.25
NeuralTextures,153_150_dft.png,82550717.5,120374.5,146441.5,71242.5
NeuralTextures,154_386_dft.png,77855763,222265,173737,99469
NeuralTextures,155_576_dft.png,86094823.25,238118.25,251338.25,160571.25
NeuralTextures,156_243_dft.png,101114959.5,319401.5,268313.5,104777.5
NeuralTextures,157_245_dft.png,83330284.5,240881.5,281551.5,192124.5
NeuralTextures,158_379_dft.png,93139958.75,330879.75,327451.75,222800.75
NeuralTextures,159_175_dft.png,96348407.5,109019.5,321246.5,67266.5
NeuralTextures,160_928_dft.png,69937771.25,211471.25,171262.25,91230.25
NeuralTextures,161_141_dft.png,129758159.3,317624.25,434688.25,268119.25
NeuralTextures,162_330_dft.png,86589131,201360,166120,113053
NeuralTextures,163_031_dft.png,107751127.3,584938.25,659712.25,487399.25
NeuralTextures,164_216_dft.png,70653391.25,256373.25,261737.25,173485.25
NeuralTextures,165_137_dft.png,88617478.75,160167.75,261964.75,110961.75
NeuralTextures,166_167_dft.png,91119939.75,594461.75,266774.75,177794.75
NeuralTextures,167_166_dft.png,73027865,246776,244715,151964
NeuralTextures,168_222_dft.png,97583971,551111,387864,338596
NeuralTextures,169_227_dft.png,89502408.25,347263.25,165274.25,71151.25
NeuralTextures,170_186_dft.png,62314205,111024,167676,49627
NeuralTextures,171_173_dft.png,73943201.75,168639.75,185192.75,91428.75
NeuralTextures,172_582_dft.png,95341377.25,271981.25,337837.25,204665.25
NeuralTextures,173_171_dft.png,74918469,151664,165425,76608
NeuralTextures,174_964_dft.png,79766131.5,411362.5,455829.5,344686.5
NeuralTextures,175_159_dft.png,80071984.5,130154.5,133715.5,61321.5
NeuralTextures,176_190_dft.png,104430810.3,171929.25,140096.25,99973.25
NeuralTextures,177_211_dft.png,79160414,128587,110277,61986
NeuralTextures,178_598_dft.png,116652398.5,643755.5,561318.5,360049.5
NeuralTextures,179_212_dft.png,103377772.5,242397.5,292817.5,167652.5
NeuralTextures,180_105_dft.png,118718343.3,498129.25,205333.25,147893.25
NeuralTextures,181_199_dft.png,102351362.8,388265.75,311102.75,234767.75
NeuralTextures,182_242_dft.png,88446734.25,229235.25,235367.25,163346.25
NeuralTextures,183_253_dft.png,89345827.75,229165.75,342913.75,158059.75
NeuralTextures,184_205_dft.png,120058837,889488,1067772,937733
NeuralTextures,185_276_dft.png,91555322.5,211685.5,241003.5,138986.5
NeuralTextures,186_170_dft.png,95813383.5,676300.5,496546.5,496775.5
NeuralTextures,187_234_dft.png,70738087,178603,176146,96256
NeuralTextures,188_191_dft.png,91094919.25,245718.25,221131.25,147130.25
NeuralTextures,189_200_dft.png,94432959.5,195751.5,199868.5,105070.5
NeuralTextures,190_176_dft.png,67946739.5,298943.5,139256.5,69206.5
NeuralTextures,191_188_dft.png,59411769.75,160330.75,188856.75,76787.75
NeuralTextures,192_134_dft.png,71109079.5,235542.5,218095.5,126944.5
NeuralTextures,193_030_dft.png,79190845.5,105332.5,291350.5,66205.5
NeuralTextures,194_235_dft.png,130024782.3,625179.25,664163.25,470272.25
NeuralTextures,195_442_dft.png,77809521.25,177081.25,242148.25,118148.25
NeuralTextures,196_310_dft.png,78645854.25,298881.25,401454.25,207713.25
NeuralTextures,197_224_dft.png,91914023.5,439439.5,275386.5,181254.5
NeuralTextures,198_106_dft.png,82381389.5,420957.5,574631.5,345329.5
NeuralTextures,199_181_dft.png,99619378.25,288902.25,274848.25,161612.25
NeuralTextures,200_189_dft.png,95604807.5,91476.5,192657.5,47906.5
NeuralTextures,201_203_dft.png,92162940.25,299098.25,289111.25,202111.25
NeuralTextures,202_348_dft.png,83650228.25,173995.25,164867.25,94988.25
NeuralTextures,203_201_dft.png,128576506.5,187460.5,149805.5,102991.5
NeuralTextures,204_230_dft.png,81431434,117090,301707,91599
NeuralTextures,205_184_dft.png,85866086.75,256974.75,272942.75,198362.75
NeuralTextures,206_221_dft.png,140681612.5,645711.5,665834.5,495619.5
NeuralTextures,207_908_dft.png,59522819.75,130988.75,161968.75,59759.75
NeuralTextures,208_215_dft.png,91022623.75,190848.75,195126.75,119629.75
NeuralTextures,209_016_dft.png,93711862.25,137548.25,181263.25,71549.25
NeuralTextures,210_241_dft.png,106058242.5,249303.5,408528.5,194881.5
NeuralTextures,211_177_dft.png,82134121.25,269345.25,286315.25,182261.25
NeuralTextures,212_179_dft.png,78845274.5,201603.5,218454.5,124645.5
NeuralTextures,213_083_dft.png,82505166,202651,156894,83695
NeuralTextures,214_255_dft.png,81028716.5,102256.5,116198.5,43948.5
NeuralTextures,215_208_dft.png,99563241.5,268141.5,359374.5,216014.5
NeuralTextures,216_164_dft.png,91012565.25,158362.25,168378.25,103021.25
NeuralTextures,217_117_dft.png,66895957.75,147581.75,155236.75,85476.75
NeuralTextures,218_239_dft.png,102995389.5,691648.5,641784.5,249507.5
NeuralTextures,219_220_dft.png,77603808.25,137429.25,189672.25,75657.25
NeuralTextures,220_219_dft.png,113995017.3,188485.25,381589.25,132395.25
NeuralTextures,221_206_dft.png,108496517.3,553104.25,378021.25,337160.25
NeuralTextures,222_168_dft.png,87418043.75,276864.75,219282.75,112413.75
NeuralTextures,223_586_dft.png,58936997.75,201725.75,226142.75,116628.75
NeuralTextures,224_197_dft.png,104606594,173119,181386,109781
NeuralTextures,225_151_dft.png,86240845.5,164962.5,285801.5,128726.5
NeuralTextures,226_491_dft.png,100487394.8,342088.75,273327.75,178869.75
NeuralTextures,227_169_dft.png,98268154,274111,304478,205927
NeuralTextures,228_289_dft.png,74539292,301106,297697,197089
NeuralTextures,229_247_dft.png,90765163.25,541027.25,302008.25,198262.25
NeuralTextures,230_204_dft.png,77288869,214817,257606,138372
NeuralTextures,231_663_dft.png,95996084.25,222871.25,403240.25,197145.25
NeuralTextures,232_248_dft.png,89593657.25,194303.25,129769.25,62471.25
NeuralTextures,233_995_dft.png,70719596.25,234283.25,292735.25,166164.25
NeuralTextures,234_187_dft.png,60804688,146559,124432,59185
NeuralTextures,235_194_dft.png,83752200,159335,230716,113413
NeuralTextures,236_237_dft.png,90047575.75,164056.75,200805.75,101938.75
NeuralTextures,237_236_dft.png,74939962,273258,292209,185849
NeuralTextures,238_282_dft.png,85785501.75,202430.75,211009.75,121894.75
NeuralTextures,239_218_dft.png,94847365.75,318190.75,361178.75,69873.75
NeuralTextures,240_290_dft.png,88713987.75,362997.75,406969.75,250289.75
NeuralTextures,241_210_dft.png,82156015,333541,366379,228645
NeuralTextures,242_182_dft.png,83864873.25,152244.25,156611.25,82564.25
NeuralTextures,243_156_dft.png,82873979,186457,83810,47710
NeuralTextures,244_822_dft.png,59870029.75,211040.75,199463.75,90966.75
NeuralTextures,245_157_dft.png,110869959,405061,357045,275865
NeuralTextures,246_258_dft.png,76275192,196584,259687,119067
NeuralTextures,247_229_dft.png,89687535.75,84002.75,108583.75,40506.75
NeuralTextures,248_232_dft.png,104314457.8,111963.75,311756.75,70808.75
NeuralTextures,249_280_dft.png,67624940.25,122171.25,150591.25,55844.25
NeuralTextures,250_461_dft.png,95271168,365648,392888,342338
NeuralTextures,251_375_dft.png,81338144.5,351167.5,337600.5,246537.5
NeuralTextures,252_266_dft.png,81804878,331728,182674,92432
NeuralTextures,253_183_dft.png,65998437,132946,151133,68920
NeuralTextures,254_261_dft.png,81916830,305161,336281,229492
NeuralTextures,255_214_dft.png,72233408.5,136598.5,144530.5,60092.5
NeuralTextures,256_146_dft.png,67560641.75,111040.75,117594.75,44041.75
NeuralTextures,257_420_dft.png,91695771,106211,114973,39601
NeuralTextures,258_246_dft.png,80281191,114128,171961,64398
NeuralTextures,259_345_dft.png,95426505.75,361747.75,517294.75,114810.75
NeuralTextures,260_331_dft.png,83454743.25,130697.25,221915.25,74211.25
NeuralTextures,261_254_dft.png,106806259.5,385379.5,613843.5,372381.5
NeuralTextures,262_301_dft.png,89092209,145435,334043,89091
NeuralTextures,263_284_dft.png,63197700.25,111384.25,134279.25,52159.25
NeuralTextures,264_271_dft.png,78596578.75,400319.75,376197.75,290352.75
NeuralTextures,265_475_dft.png,50978523,153467,146445,70019
NeuralTextures,266_252_dft.png,102593989.8,122124.75,379909.75,70478.75
NeuralTextures,267_286_dft.png,65678582.5,175996.5,168534.5,70318.5
NeuralTextures,268_269_dft.png,80109619.75,169475.75,183694.75,94088.75
NeuralTextures,269_268_dft.png,112444968,320108,290887,198601
NeuralTextures,270_297_dft.png,80339009.75,113815.75,147326.75,60988.75
NeuralTextures,271_264_dft.png,90696326,218246,260372,149898
NeuralTextures,272_396_dft.png,85387172.5,145164.5,172259.5,76787.5
NeuralTextures,273_807_dft.png,110741355.3,180225.25,535919.25,127173.25
NeuralTextures,274_412_dft.png,87736734.25,183402.25,214649.25,145699.25
NeuralTextures,275_887_dft.png,108326702.5,97641.5,86552.5,47577.5
NeuralTextures,276_185_dft.png,101315783,110406,148239,71358
NeuralTextures,277_335_dft.png,104911471.3,494481.25,358768.25,214114.25
NeuralTextures,278_306_dft.png,109330984.5,550483.5,474558.5,347243.5
NeuralTextures,279_298_dft.png,145944559,624417,614742,470500
NeuralTextures,280_249_dft.png,81230001.25,226051.25,93545.25,31689.25
NeuralTextures,281_474_dft.png,116473909.3,329316.25,481122.25,313907.25
NeuralTextures,282_238_dft.png,87822830,239547,266793,143464
NeuralTextures,283_313_dft.png,92531513.75,601264.75,434796.75,180245.75
NeuralTextures,284_263_dft.png,75200339,130863,111390,57258
NeuralTextures,285_136_dft.png,76918449.75,168782.75,175477.75,93798.75
NeuralTextures,286_267_dft.png,74490951.5,284414.5,268318.5,203187.5
NeuralTextures,287_426_dft.png,64051121.25,103188.25,112027.25,49300.25
NeuralTextures,288_321_dft.png,96386031,214727,423073,137249
NeuralTextures,289_228_dft.png,90942719,212260,251405,183554
NeuralTextures,290_240_dft.png,88856039.5,215301.5,246638.5,139370.5
NeuralTextures,291_874_dft.png,78414600.75,72293.75,158909.75,43238.75
NeuralTextures,292_294_dft.png,80871317.75,179131.75,217774.75,91532.75
NeuralTextures,293_296_dft.png,115033820.3,154149.25,251427.25,109588.25
NeuralTextures,294_292_dft.png,84471085.5,253814.5,310409.5,130114.5
NeuralTextures,295_099_dft.png,47048797,116308,152562,53377
NeuralTextures,296_293_dft.png,99992690.5,250350.5,174709.5,121089.5
NeuralTextures,297_270_dft.png,83445416.25,307248.25,307448.25,224620.25
NeuralTextures,298_279_dft.png,94751224.25,484596.25,136377.25,71067.25
NeuralTextures,299_145_dft.png,90746710.25,237928.25,225691.25,139327.25
NeuralTextures,300_304_dft.png,78539861.5,175300.5,223191.5,124352.5
NeuralTextures,301_262_dft.png,111777181,342748,347107,277696
NeuralTextures,302_323_dft.png,72736779,224175,290542,175670
NeuralTextures,303_309_dft.png,80862964.75,81034.75,115200.75,37004.75
NeuralTextures,304_300_dft.png,106984467,404177,263667,195825
NeuralTextures,305_513_dft.png,87684679.25,210987.25,448586.25,150746.25
NeuralTextures,306_278_dft.png,90614156.25,231771.25,372689.25,160700.25
NeuralTextures,307_365_dft.png,75471590.5,233531.5,252159.5,162264.5
NeuralTextures,308_388_dft.png,93062754.25,453494.25,384541.25,347639.25
NeuralTextures,309_303_dft.png,94067770.75,186206.75,303133.75,94829.75
NeuralTextures,310_196_dft.png,61372351,205870,265131,138930
NeuralTextures,311_387_dft.png,85052018.5,198370.5,208024.5,119776.5
NeuralTextures,312_021_dft.png,83586289,160128,178917,85890
NeuralTextures,313_283_dft.png,105389674.3,481316.25,279807.25,220071.25
NeuralTextures,314_347_dft.png,83533453,358596,375777,264320
NeuralTextures,315_322_dft.png,100088089.5,219552.5,164986.5,104697.5
NeuralTextures,316_369_dft.png,87628179.5,271957.5,371328.5,167122.5
NeuralTextures,317_359_dft.png,113658757,278319,335164,187214
NeuralTextures,318_334_dft.png,97994143.5,194941.5,325475.5,139051.5
NeuralTextures,319_352_dft.png,71849658,226816,246433,142305
NeuralTextures,320_328_dft.png,90836161.5,125194.5,127824.5,57533.5
NeuralTextures,321_288_dft.png,133428344,347997,533920,326687
NeuralTextures,322_315_dft.png,87524335.25,501917.25,295685.25,241495.25
NeuralTextures,323_302_dft.png,89827688.25,91097.25,117707.25,47556.25
NeuralTextures,324_356_dft.png,116897013.3,201352.25,189991.25,93116.25
NeuralTextures,325_492_dft.png,73746093.5,133177.5,189566.5,76944.5
NeuralTextures,326_501_dft.png,99679820,213414,396275,159873
NeuralTextures,327_329_dft.png,101471910.8,261029.75,325355.75,131874.75
NeuralTextures,328_320_dft.png,70507025.25,136827.25,142050.25,73020.25
NeuralTextures,329_327_dft.png,138705684,864356,1033361,754833
NeuralTextures,330_162_dft.png,69388460.75,174216.75,137727.75,86745.75
NeuralTextures,331_260_dft.png,83493797.25,302539.25,322378.25,189628.25
NeuralTextures,332_051_dft.png,79328407.5,127371.5,181524.5,61212.5
NeuralTextures,333_377_dft.png,92062021.75,216567.75,182937.75,106235.75
NeuralTextures,334_318_dft.png,106688560,221648,349898,162456
NeuralTextures,335_277_dft.png,85775221.75,344370.75,323151.75,203666.75
NeuralTextures,336_338_dft.png,89085669.25,223610.25,220755.25,143102.25
NeuralTextures,337_522_dft.png,97123506.5,220807.5,257607.5,158394.5
NeuralTextures,338_336_dft.png,113829922.8,252064.75,303788.75,182300.75
NeuralTextures,339_392_dft.png,94666130,126845,298676,77723
NeuralTextures,340_341_dft.png,93195751.5,396140.5,509094.5,301199.5
NeuralTextures,341_340_dft.png,113181821.3,404375.25,327053.25,257147.25
NeuralTextures,342_416_dft.png,89170766.75,151744.75,508150.75,97772.75
NeuralTextures,343_363_dft.png,86010536.25,305578.25,342344.25,217662.25
NeuralTextures,344_020_dft.png,86257013,221026,240763,159994
NeuralTextures,345_259_dft.png,81860753.25,132099.25,334655.25,102023.25
NeuralTextures,346_351_dft.png,98116892.5,380896.5,370211.5,240693.5
NeuralTextures,347_314_dft.png,89440200.25,241788.25,289875.25,194945.25
NeuralTextures,348_202_dft.png,83894556,649517,361645,298078
NeuralTextures,349_350_dft.png,84350175.25,272423.25,297904.25,179278.25
NeuralTextures,350_349_dft.png,78812329.25,191846.25,243477.25,125756.25
NeuralTextures,351_346_dft.png,94715305.75,294197.75,290361.75,196275.75
NeuralTextures,352_319_dft.png,97015975.5,167320.5,313442.5,122217.5
NeuralTextures,353_383_dft.png,81432468.75,158630.75,189051.75,104513.75
NeuralTextures,354_362_dft.png,65869001,147255,169602,65188
NeuralTextures,355_748_dft.png,60616088.5,146678.5,142162.5,57206.5
NeuralTextures,356_324_dft.png,69377748.75,145875.75,187661.75,73750.75
NeuralTextures,357_432_dft.png,92413206.25,342150.25,309117.25,251881.25
NeuralTextures,358_380_dft.png,90035352,214414,248794,138598
NeuralTextures,359_317_dft.png,82738498,141823,123460,67071
NeuralTextures,360_437_dft.png,73650246,136767,97386,52881
NeuralTextures,361_448_dft.png,117746790.8,105077.75,100805.75,45350.75
NeuralTextures,362_354_dft.png,74115073.5,157005.5,148281.5,66575.5
NeuralTextures,363_343_dft.png,103443435.5,706726.5,405240.5,184203.5
NeuralTextures,364_440_dft.png,83074122.75,119204.75,184454.75,60636.75
NeuralTextures,365_307_dft.png,90114902,653587,733713,572306
NeuralTextures,366_473_dft.png,125430693,381340,394624,333209
NeuralTextures,367_371_dft.png,96875796,631053,225722,155417
NeuralTextures,368_378_dft.png,76044456.25,93113.25,121027.25,41004.25
NeuralTextures,369_316_dft.png,104709064,440917,413215,309052
NeuralTextures,370_483_dft.png,75906527.5,257417.5,255441.5,143571.5
NeuralTextures,371_367_dft.png,102522195.8,97946.75,150749.75,61646.75
NeuralTextures,372_413_dft.png,72216912.5,105164.5,125659.5,43375.5
NeuralTextures,373_394_dft.png,70777365,230137,179534,121942
NeuralTextures,374_407_dft.png,106848023.3,487696.25,453754.25,241909.25
NeuralTextures,375_251_dft.png,89597885.5,118107.5,388236.5,61800.5
NeuralTextures,376_381_dft.png,88478426.75,270357.75,296499.75,177048.75
NeuralTextures,377_333_dft.png,77127640.75,284179.75,214334.75,149727.75
NeuralTextures,378_368_dft.png,80030417.5,268282.5,185257.5,117038.5
NeuralTextures,379_158_dft.png,125053261,614329,360418,244196
NeuralTextures,380_358_dft.png,87459154.5,266549.5,241328.5,189605.5
NeuralTextures,381_376_dft.png,85439312,86077,111393,44806
NeuralTextures,382_409_dft.png,112343140.5,401010.5,322233.5,211519.5
NeuralTextures,383_353_dft.png,71457437.5,335558.5,391321.5,265590.5
NeuralTextures,384_932_dft.png,82566402.25,421861.25,428895.25,210774.25
NeuralTextures,385_414_dft.png,80110324.25,192903.25,168004.25,105405.25
